shop name,postal code,phone number,star,price,number of reviews,street address
Pure Energy Cafe,90045,(310) 216-6730,-1,$$,73,6833 Park Ter
Meedo DDuk Cafe,90013,(213) 626-0670,-1,$,24,333 S Alameda St
Barista Society,90012,(213) 444-3389,-1,$,78,800 N Alameda St
Beachwood Cafe,90068,(323) 871-1717,-1,$$,300,2695 N Beachwood Dr
Ten Ren’s Tea Time,90012,(213) 626-8844,-1,$,184,726 N Hill St
Square One Dining,90029,(323) 661-1109,-1,$$,1366,4854 Fountain Ave
Bicycle Coffee,90029,,-1,$,19,5427 Santa Monica Blvd
Original Pantry Cafe,90017,(213) 972-9279,-1,$$,2160,877 S Figueroa St
Moe’s Cafe,90064,(310) 369-2670,-1,$,27,"10201 W Pico Blvd, Bldg 103"
Stamp Proper Foods,90027,(323) 953-5181,-1,$$,176,4500 Los Feliz Blvd
Division 3,90065,,-1,$,130,3329 Division St.
Frances Bakery & Coffee,90012,(213) 680-4899,-1,$$,462,404 E 2nd St
Spice Cafe,90068,(323) 876-0497,-1,$$,57,2011 N Highland Ave
Laurent’s “Le” Coffee Shop,90066,(310) 390-9313,-1,$,37,12457 Washington Blvd
Matcha Box,90048,(877) 962-8242,-1,$$,57,8036 W 3rd St
Figaro Bistrot,90027,(323) 662-1587,-1,$$,1012,1802 N Vermont Ave
La Villa Cafe,90039,(818) 331-5243,-1,$,29,4105 Chevy Chase Dr
DRNK coffee + tea,90027,(323) 660-1232,-1,$,74,1528 N Vermont Ave
Paris Baguette,90004,(323) 467-0404,-1,$,319,125 N Western Ave
Sweet Lady Jane Bakery,90069,(323) 653-7145,-1,$$,1223,8360 Melrose Ave
Grand Café,90012,(213) 356-4155,-1,$$,223,251 S Olive St
U-Space Ukuleles,90012,(323) 577-5567,-1,$,31,244 S San Pedro St
Graffiti Sublime Coffee,90036,,-1,$$,702,180 S La Brea Ave
Queen Bee Organic Coffee,90029,(323) 284-8288,-1,$,43,4658 Melrose Ave
Origin Cafe,90035,(424) 288-4682,-1,$$,53,8532 W Pico Blvd
Melrose Umbrella Co,90046,(323) 951-0709,-1,$$,248,7465 Melrose Ave
Le Pain Quotidien - Robertson,90048,(310) 858-7270,-1,$$,121,320 S Robertson Blvd
The Larder at Burton Way,90048,(310) 278-8060,-1,$$,191,8500 Burton Way
Square Ice L.A.,90029,(323) 327-7979,-1,$,23,755 N Virgil Ave
Placita Cafe,90012,(213) 620-0774,-1,$,78,711 N Main St
Blue Bottle Coffee,90291,(213) 621-4194,-1,$$,147,1103 Abbot Kinney Blvd
Los Feliz Cafe,90039,(323) 661-2355,-1,$,208,3207 Los Feliz Blvd
MJ Cafe Express - Sawtelle,90025,(310) 445-6455,-1,$,414,11307 Mississippi Ave
Literatea,90089,(213) 821-4261,-1,$,27,3550 Trousdale Pkwy
Outlaws Cafe,91401,(818) 855-1953,-1,$$,1630,6201 Van Nuys Blvd
Café Stella,90029,(323) 666-0265,-1,$$$,657,3932 W Sunset Blvd
Native Foods Cafe,90024,(310) 209-1055,-1,$$,1113,1114 Gayley Ave
Crumbs & Whiskers,90046,(323) 879-9389,-1,$$,65,7924 Melrose Ave
ediBOL,90013,(213) 292-6466,-1,$$,287,300 S Santa Fe Ave
Fashion Cafe,90015,(213) 623-5626,-1,$,34,501 W Olympic Blvd
Mustard Seed Café,90027,(323) 660-0670,-1,$$,470,1948 Hillhurst Ave
Le Pain Quotidien,90024,(310) 824-7900,-1,$$,281,1122 S Gayley Ave
Tom N Toms,90013,(213) 625-7600,-1,$,157,"333 S Alameda St, Ste 108"
Lodge Bread Co,90066,(424) 384-5097,-1,$$,165,11918 Washington Blvd
Hudson Lobby Cafe,90038,(323) 356-9969,-1,$,37,6541 Santa Monica Blvd
La Monarca Bakery,90042,(323) 258-5470,-1,$,81,5835 N Figueroa St
Elysee Bakery & Cafe,90024,(310) 208-6505,-1,$$,424,1099 Gayley Ave
Kukui Hut Café,90027,(323) 522-6725,-1,$,41,1308 N Edgemont St
Mary & Robb’s Westwood Cafe,90024,(310) 478-3822,-1,$$,223,1453 Westwood Blvd
Delicious Arts,90064,(424) 256-2006,-1,$$,73,10581 1/2 W Pico Blvd
Toast Bakery Cafe,90048,(323) 655-5018,-1,$$,1468,8221 W 3rd St
Verve Coffee Roasters,90014,(213) 455-5991,-1,$$,428,833 S Spring St
The Rustiq Table,90007,(213) 536-5542,-1,$$,34,2280 S Figueroa St
Antigua Bread,90032,(323) 276-7820,-1,$,195,5597 Huntington N Dr
Sapp Coffee Shop,90027,(323) 665-1035,-1,$,650,5183 Hollywood Blvd
CJ’s Cafe,90016,(323) 292-9221,-1,$$,149,3655 S La Brea Ave
Café Pinot,90071,(213) 239-6500,-1,$$$,455,700 W 5th St
Canyon Coffee,90046,,-1,$,7,2108 Laurel Canyon Blvd
Pestolini,90013,(213) 265-7624,-1,$,91,363 S Broadway
Okrumong,90020,(213) 388-7300,-1,$$,347,3801 W 6th St
Capital One Café,90025,(310) 445-0429,-1,$,62,11175 Santa Monica Blvd
La Petite Boulangerie,90071,(213) 613-1525,-1,$,52,330 S Hope St
Lulu’s Cafe,90036,(323) 938-6095,-1,$$,445,7149 Beverly Blvd
Conscious Cup,90038,(323) 848-4284,-1,,10,1057 Vine St
Ubatuba Acai,90020,(213) 388-8958,-1,$,390,549 S Western Ave
Las Ranas Cafe,90032,(323) 224-0435,-1,$,55,5472 Valley Blvd
Juice Served Here,90048,(323) 944-0409,-1,$$,135,8366 W 3rd St
Cofax Coffee Shop,90036,(323) 424-7485,-1,$$,274,440 N Fairfax Ave
New York Cafe,90027,(323) 667-3001,-1,$,40,4959 W Sunset Blvd
Homegirl Cafe and Catering,90012,(213) 617-0380,-1,$$,512,130 W Bruno St
The Coffee Table,90041,(323) 255-2200,-1,$$,486,1958 Colorado Blvd
Koffee Reinvented,90069,(503) 413-9949,-1,$$,24,
Cafe Chez Marie,90025,(310) 475-2949,-1,$$,242,10681 Santa Monica Blvd
Cafe 153,90015,(213) 749-2233,-1,$$,3,1125 3/4 Wall St
Cafe Villa,91601,(818) 232-8814,-1,$,19,5101 Lankershim Blvd
Bebinca,90006,(213) 352-1088,-1,$,44,1001 S Vermont Ave
White House Pizza Cafe,90028,(323) 461-1506,-1,$,93,6541 Hollywood Blvd
Uncle John’s Cafe,90017,(213) 623-3555,-1,$,263,834 S Grand Ave
Tal’s Cafe,90043,(323) 751-9749,-1,$,87,2701 W Florence Ave
Three Borders Brunch,90036,(323) 440-9294,-1,$$,32,5308 W Olympic Blvd
Crossroads West Cafe,90027,(323) 495-4334,-1,$$,24,4700 Western Heritage Way
Bianca’s Deli & Café,90027,(323) 669-1829,-1,$,98,1307 N Vermont Ave
Philz Coffee,90028,(323) 785-3001,-1,$,73,6430 Sunset Blvd
Crepes Sans Frontieres,90013,(213) 623-3606,-1,$$,261,541 S Spring St
Say Cheese,90027,(323) 665-0545,-1,$$,236,2800 Hyperion Ave
Mauro’s Cafe,90046,(323) 653-2874,-1,$$,133,8112 Melrose Ave
Nickel Diner,90013,(213) 623-8301,-1,$$,2123,524 S Main St
Sage Organic Vegan Bistro,90026,(213) 989-1718,-1,$$,1300,1700 Sunset Blvd
Colburn Cafe,90012,(213) 621-4515,-1,$,49,200 S Grand Ave
Cappuccino’s,90048,(323) 655-6583,-1,$,17,6380 Wilshire Blvd
The Oaks Gourmet,90068,(323) 871-8894,-1,$$,563,1915 N Bronson Ave
Healing Coffee Roasters,90019,(323) 934-3837,-1,$$,110,5007 W Pico Blvd
K Bakery,90026,(213) 481-7511,-1,$,66,1258 W Temple St
Lucia’s Cafe,90024,(310) 443-0123,-1,$,131,10974 Le Conte Ave
Two Guns Espresso,90017,(213) 628-3445,-1,$$,50,601 S Figueroa St
Francoisa Bakery,90010,(213) 385-0454,-1,$,81,3540 Wilshire Blvd
The Overland,90034,(310) 559-9999,-1,$$,1161,3601 Overland Ave
Books and Cafe,90189,(310) 390-7307,-1,$,12,3760 S Centinela Blvd
Coppelia’s Bakery & Cafe,90034,(310) 838-0375,-1,$,249,10825 Venice Blvd
Peet’s Coffee,90036,(323) 648-4980,-1,$,83,175 S Fairfax Ave
Annie’s Bakery Cafe,90057,(213) 413-8887,-1,$,28,2117 W 6th St
Tom N Toms,90010,(213) 389-1878,-1,$,113,3785 Wilshire Blvd
Poppy + Rose,90014,(213) 995-7799,-1,$$,895,765 Wall St
It’s Boba Time,90010,(213) 365-2622,-1,$,588,3450 W 6th St
Breakroom Coffee & Food,90067,(310) 785-0290,-1,$,13,10100 Santa Monica Blvd
Snow White Cafe,90028,(323) 465-4444,-1,$,116,6769 Hollywood Blvd
Rutt’s Hawaiian Cafe,90066,(310) 398-6326,-1,$,1171,12114 W Washington Blvd
Garden Cafe,90025,(310) 442-3040,-1,$,14,1990 S Bundy Dr
Novel Cafe - Westwood,90024,(310) 208-6410,-1,$$,520,1101 Gayley Ave
CoCo Fresh Tea & Juice,90064,(310) 312-8937,-1,$,689,11301 W Olympic Blvd
Cocohodo,90020,(213) 382-8943,-1,$,44,3500 W 6th St
Flowerboy Project,90291,(310) 452-3900,-1,$$,19,824 Lincoln Blvd
Janna’s Cafe,90036,(323) 936-4978,-1,$,30,5455 Wilshire Blvd
The Nook,91316,(818) 385-1271,-1,$$,369,17316 Ventura Blvd
QQ Cafe,90014,(213) 624-0860,-1,$$,13,824 San Julian St
Tom N Toms,90004,(213) 380-7671,-1,$,113,125 N Western Ave
Gjusta,90291,(310) 314-0320,-1,$$,615,320 Sunset Ave
The Park,90026,(213) 482-9209,-1,$$,629,1400 Sunset Blvd
Adassa’s Breakfast Cafe,90008,(323) 295-7275,-1,$,11,4305 Degnan Blvd
Leelin Bakery & Cafe,90004,(213) 382-2351,-1,$,58,209 S Vermont Ave
LifeFood Organic,90028,(323) 466-0927,-1,$$,247,1507 Cahuenga Blvd
El Potrillo Cafe,90004,(213) 738-7778,-1,$,102,210 N Virgil Ave
Backyard Bowls,90048,(323) 746-5404,-1,$,219,8303 Beverly Blvd
il Tramezzino,90077,(310) 206-8949,-1,$,73,110 Westwood Plz
Chocolate Bar,90028,(323) 467-7577,-1,$,43,1635 N Vine St
The Pie Hole,90028,(323) 963-5174,-1,$,80,6314 Hollywood Blvd
Roosevelt Cafe,90027,(323) 674-0000,-1,$$,48,2650 N Vermont Ave
Coffeetime,90005,(213) 487-7333,-1,$$,35,851 S Western Ave
Millie’s Cafe,90026,(323) 664-0404,-1,$$,590,3524 W Sunset Blvd
The Back Door Bakery & Cafe,91040,(818) 353-2233,-1,$$,168,8349 Foothill Blvd
Bronzed Aussie,90014,(213) 243-0770,-1,$,527,714A S Los Angeles St
Kerckhoff Coffee House,90095,(310) 206-0729,-1,$,91,UCLA Campus
SEAS Cafe,90024,(310) 825-4222,-1,$,74,5800 Boelter Hall
IL Sogno Deli,90048,(323) 653-2296,-1,$,31,444 S San Vicente Blvd
Cafe Mirelli,90017,(213) 327-2220,-1,$$,17,915 Wilshire Blvd
cafécafé,90744,(424) 570-0142,-1,$,76,1330 W Pacific Coast Hwy
Jessica Cafe,90036,(323) 930-2268,-1,$,25,475 S Curson Ave
LA’s Best Deli & Cafe,90021,(213) 622-7437,-1,$$,52,605 S Central Ave
Tak’s Coffee Shop,90008,(323) 295-0195,-1,$,66,3870 Crenshaw Blvd
Paris Bakery and Cafe,90022,,-1,$,19,207 S Mednik Ave
Joyce J. Cammilleri Cafe,90089,,-1,$,3,635 Downey Way
Wake & Bake,91601,(678) 702-2776,-1,,13,5038 Vineland Ave
Peet’s Coffee,90024,(310) 954-8191,-1,$,152,1154 Westwood Blvd
Pronto Caffe & Tea,90010,(213) 351-9818,-1,$,10,3530 Wilshire Blvd
Venice Coffee and Creamery,90291,(310) 310-8634,-1,$,49,1307 Ocean Front Walk
Cafe 50’s,90029,(323) 906-1955,-1,$$,473,850 N Vermont Ave
Homeboy Diner,90012,(213) 542-6190,-1,$,34,"201 N Main St , 2nd Fl"
Starbucks,90028,(323) 467-6404,-1,$,94,6102 W Sunset Blvd
SD Coffee,90017,(213) 263-2614,-1,$,14,1606 W 6th St
Boba Bear,90025,(310) 820-0581,-1,$,162,12105 Santa Monica Blvd
République,90036,(310) 362-6115,-1,$$,2023,624 S La Brea Ave
Masa of Echo Park,90026,(213) 989-1558,-1,$$,3077,1800 W Sunset Blvd
Icy Rush,90026,(213) 908-5703,-1,$$,40,2148 W Sunset Blvd
Nick’s Coffee Shop & Deli,90035,(310) 652-3567,-1,$,633,8536 W Pico Blvd
Cafe Aroma,90021,(213) 747-0003,-1,$,5,1015 S Crocker St
Delishs,90048,(323) 932-0483,-1,$,6,6100 Wilshire Blvd
Coffee Corner,90036,(323) 938-0278,-1,$,33,6333 W 3rd St
Vien Cafe,90035,(323) 651-2888,-1,$$,392,6118 W Pico Blvd
Crossroads,90046,(323) 782-9245,-1,$$$,863,8284 Melrose Ave
Chado Tea Room,90012,(213) 258-2531,-1,$$,519,369 E 1st St
I Love Boba,90020,(213) 384-5030,-1,$,414,534 S Western Ave
King’s Breakfast Cafe,90024,(310) 479-2670,-1,$,13,10990 Wilshire Blvd
Naturewell,90026,(323) 664-5894,-1,$$,280,3824 W Sunset Blvd
Oaxacalifornia Cafe & Juice Bar,90007,(213) 747-8622,-1,$,43,3655 S Grand Ave
Monsieur Marcel Gourmet Market and Restaurants,90036,(323) 939-7792,-1,$$,536,6333 W 3rd St
Bliss Art House Cafe,90038,(323) 962-2986,-1,$,41,1249 Vine St
The Blue Star,90021,(213) 627-2022,-1,$$,146,2200 E 15th St
Cafe 50’s,90025,(310) 479-1955,-1,$$,738,11623 Santa Monica Blvd
Nong La Cafe,90036,(323) 938-1188,-1,$$,225,145 N La Brea Blvd
Home Restaurant - Los Feliz,90027,(323) 669-0211,-1,$$,1905,1760 Hillhurst Ave
Taste Bistro Cafe,90017,(213) 481-1111,-1,$,21,1127 Wilshire Blvd
Market at M Cafe,90049,(310) 207-1122,-1,$$,91,11678 San Vicente Blvd
Cafe Mermaid,90010,(213) 427-2965,-1,$,57,3353 Wilshire Blvd
85°C Bakery Cafe,90017,(213) 623-1885,-1,$,110,700 Wilshire Blvd
The Shack In The Back,90049,(310) 440-5546,-1,$$,24,662 N Sepulveda Blvd
Dante’s Cafe,90057,(213) 210-4309,-1,$$,18,2745 Beverly Blvd.
Bagelworks Cafe,90025,(310) 979-8680,-1,$,74,12222 Wilshire Blvd
Edibles Coffee Shop,90067,(310) 556-2790,-1,$,26,1888 Century Park E
Stir Market,90036,(323) 879-8283,-1,$$,295,7475 Beverly Blvd
Corner Bakery Cafe,90024,(310) 824-1314,-1,$,306,1019 Westwood Blvd
BrunchDTLA,90014,(213) 265-7731,-1,$,46,718 S Los Angeles St
Dinette,90026,(213) 278-0301,-1,$$,163,1608 1/2 Sunset Blvd
Layla Cafe & Catering,90025,(310) 310-2999,-1,$$,361,11906 Wilshire Blvd
Panini Cafe,90094,(424) 443-5042,-1,$$,82,12751 W Millennium Dr
La Maison du Pain,90019,(323) 934-5858,-1,$$,281,5373 W Pico Blvd
Cafe Brentwood,90049,(310) 472-0766,-1,$$,101,150 S Barrington Ave
Bread Lounge,90021,(213) 327-0782,-1,$$,521,700 S Santa Fe Ave
Cup O’ Joy,90007,(213) 745-8569,-1,$,246,3016 S Figueroa St
Home Restaurant,90039,(323) 665-0211,-1,$$,926,2500 Riverside Dr
Pine & Crane,90026,(323) 668-1128,-1,$$,1112,1521 Griffith Park Blvd
Flore Vegan Cuisine,90026,(323) 953-0611,-1,$$,954,3818 W Sunset Blvd
Arda’s Cafe,90014,(213) 689-4438,-1,$,138,418 W 6th St
Simplethings,90024,(310) 824-2000,-1,$$,160,10874 Kinross Ave
Lady Chocolatt,90025,(310) 442-2245,-1,$$,194,12008 Wilshire Blvd
Caffe Barista,90010,(213) 388-8837,-1,$,4,3600 Wilshire Blvd
Prime Grind Coffee,90012,(213) 626-1900,-1,$,57,714 W 1st St
Mocha City,90010,(323) 939-6425,-1,$,11,4221 Wilshire Blvd
Watts Coffee House,90002,(323) 249-4343,-1,$,129,1827 E 103rd St
Dolce Isola - The Ivy Bakery,90034,(310) 776-7070,-1,$$,134,2869 S Robertson Blvd
Java Twist,90010,(213) 383-3999,-1,$,9,3540 Wilshire Blvd
Mon Amour Cafe,90024,(310) 824-7980,-1,$,94,927 Broxton Ave
Maxwell’s Cafe,90066,(310) 306-7829,-1,$$,316,13329 W Washington Blvd
Teddy’s Cafe,90064,(310) 444-9996,-1,$,201,12043 W Pico Blvd
Fred 62,90027,(323) 667-0062,-1,$$,1995,1850 N Vermont Ave
TaRa Cafe & Grill,91406,(818) 285-8304,-1,$,173,7900 Woodley Ave
The Coffee Bean & Tea Leaf,90045,(310) 665-9814,-1,$,76,8601 Lincoln Blvd
The Springs,90021,(213) 223-6226,-1,$$,283,608 Mateo St
Aloha Café,90012,(213) 346-9930,-1,$,515,410 E 2nd St
Venice Bakery & Restaurant,90034,(310) 839-3478,-1,$,168,10943 Venice Blvd
Street Churros,90028,(323) 464-1084,-1,$,53,6801 Hollywood Blvd
Volcano Tea House,90025,(310) 445-5326,-1,$,1095,2111 Sawtelle Blvd
CoCo Fresh Tea & Juice,90015,(213) 536-5150,-1,$,118,1113 S Hope St
The Coffee Bean & Tea Leaf,90036,(323) 931-4948,-1,$,23,5700 Wilshire Blvd
Elabrew Coffee,90014,(213) 628-3060,-1,$,42,127 E 6th St
It’s Boba Time,90005,(213) 386-2622,-1,$,735,701 S Vermont Ave
Juice Served Here,90014,(213) 455-5991,-1,$$,25,833 S Spring St
Mojo,90048,(323) 655-3636,-1,$$,34,8051 Beverly Blvd
Homibing,90020,(213) 387-4392,-1,$$,178,3300 W 6th St
Mocha Java Express,90014,(213) 622-7431,-1,$,16,623 S Olive St
Dina’s Cafe,90024,(310) 208-3535,-1,$,23,964 Gayley Ave
El Segundo Beach Cafe,90293,(310) 283-0071,-1,$$,13,12501 Vista Del Mar
Starbucks,90017,(213) 250-8291,-1,$,100,1090 Wilshire Blvd
Berri’s Kitchen,90046,(323) 977-2121,-1,$$,108,7123 Sunset Blvd
The Little Door,90048,(323) 951-1210,-1,$$$,1554,8164 W 3rd St
Primo’s Expresso Americana,90013,(213) 628-1520,-1,$,8,333 S Spring St
Normandie Pate,90016,(323) 939-5528,-1,$,18,3022 S Cochran Ave
Cafe Avec,90006,,-1,$$,43,3224 Olympic Blvd
La Usuluteca,90019,(323) 733-2044,-1,$,37,4014 W Washington Blvd
Cuvee,90048,(310) 271-4333,-1,$$,276,145 S Robertson Blvd
California Chicken Cafe,90038,(323) 935-5877,-1,$$,639,6805 Melrose Ave
Peet’s Coffee,90025,(310) 954-8558,-1,$,111,1854 Westwood Blvd
El Tepeyac Cafe,90033,(323) 268-1960,-1,$$,1739,812 N Evergreen Ave
Guatemalteca Bakery,90004,(213) 382-9451,-1,$,45,4032 Beverly Blvd
Ahri PC,90020,(213) 908-6566,-1,$,16,555 S Western Ave
Milk,90026,(323) 913-9911,-1,$,459,1639 Silver Lake Blvd
Detention Cafe,90046,(323) 951-9573,-1,$,21,7801 Melrose Ave
Olympic Cafe - House of Breakfast,90019,(323) 731-5405,-1,$,189,3728 W Olympic Blvd
Al Gelato,90035,(310) 659-8069,-1,$$,588,806 S Robertson Blvd
Koala T Café,90024,(310) 824-6400,-1,$,260,10965 Weyburn Ave
The Wood,90066,(310) 915-9663,-1,$$,624,12000 W Washington Blvd
Jack N Jill’s Too,90048,(310) 858-4900,-1,$$,721,8738 W 3rd St
Wi Jammin Caribbean Cafe,90019,(323) 936-1039,-1,$$,52,1363 S Redondo Blvd
Saby’s Cafe,90066,(310) 313-3867,-1,$,55,12900 Venice Blvd
Little Jewel of New Orleans,90012,(213) 620-0461,-1,$$,965,207 Ord St
The Coffee Bean & Tea Leaf,90036,(323) 879-8055,-1,$,33,5115 Wilshire Blvd
Ebar,90036,(323) 930-2230,-1,$$,25,189 The Grove Dr
Presto Deli,90025,(310) 312-5100,-1,$,27,1849 Sawtelle Blvd
Bob’s Cafe,90010,(213) 387-6554,-1,$,90,3130 Wilshire Blvd
Lollicup,90012,(213) 687-8283,-1,$,192,988 N Hill St
Cafeina Galeria,90026,(626) 372-0233,-1,$,3,3318 Sunset Blvd
Paris Baguette,90010,(213) 368-0404,-1,$,138,621 S Western Ave
Cafe Alba,90014,(213) 947-3527,-1,$,24,718 S Los Angeles St
Federal Cafe,90024,,-1,$,24,11000 Wilshire Blvd
Seree’s Coffee Shop,90007,(213) 747-8233,-1,$,57,2800 S Grand Ave
Ancient Grounds,90026,,-1,,3,3229 W Sunset Blvd
Corner Bakery Cafe,90017,(213) 239-0424,-1,$$,151,801 S Figueroa St
Golden Wheat Bakery & Cafe,90046,(323) 876-3932,-1,$,7,7300 Sunset Blvd
Maru Coffee,90027,(323) 741-8483,-1,$$,29,1936 Hillhurst Ave
Auntie Em’s Kitchen,90041,(323) 255-0800,-1,$$,1289,4616 Eagle Rock Blvd
Eat Drink Americano,90013,(213) 620-0781,-1,$$,550,923 E 3rd St
Locali Conscious Convenience,90028,(323) 466-1360,-1,$$,291,5825 Franklin Ave
News Cafe,90064,(310) 369-0233,-1,$,9,10201 Pico Blvd
Street Level Cafe,90026,(213) 413-2233,-1,$$,48,1166 Glendale Blvd
Peperone,90028,(323) 461-3088,-1,$$,120,6603 Hollywood Blvd
Arto’s Broadway Deli,90014,(213) 488-1117,-1,$,28,659 S Broadway
Brioche Cafe,91352,(818) 422-5219,-1,$$,34,8141 Sunland Blvd
Babalu Cafe,90038,(323) 860-8437,-1,$,10,1040 N Las Palmas Ave
El Gordo,90029,(323) 269-4662,-1,$,13,1182 S Lorena St
Champagne French Bakery Cafe,90064,(310) 268-9444,-1,$$,195,2202 S Sawtelle Blvd
Cafe Cali,90015,(213) 749-2174,-1,$,32,1015 Wall St
Le Petit Paris,90013,(213) 217-4445,-1,$$$,404,418 /420 S Spring St
Brazil Kiss Mobile Coffee,90016,(323) 939-3393,-1,$$,14,
La Parisienne,90035,(424) 777-0359,-1,$$,19,8647 W Pico Blvd
Specialty’s Café & Bakery,90071,(877) 502-2837,-1,$$,65,400 South Hope St
Pink Orchid,90025,(310) 441-4410,-1,$,292,1927 Westwood Blvd
Lakeside Restaurant & Lounge,91436,(818) 616-2430,-1,$$,689,16817 Ventura Blvd
Ruby’s Coffee House & Restaurant,91601,(818) 691-3828,-1,$$,169,10929 Burbank Blvd
Homeboy Bakery,90012,(213) 617-0365,-1,$,87,130 W Bruno St
Javista Organic Coffee Bar,90028,(323) 464-6707,-1,$,379,6707 W Sunset Blvd
Local,90026,(323) 662-4740,-1,$$,725,2943 W Sunset Blvd
Garden Cafe,90048,(323) 951-1234,-1,$,29,6420 Wilshire Blvd
Le Pain Quotidien - San Vicente,90049,(310) 393-8185,-1,$$,90,13050 San Vicente Blvd
Swingers Diner,90048,(323) 653-5858,-1,$$,927,8020 Beverly Blvd
Jane,90042,,-1,$$,56,5830 York Blvd
Rubio’s Cafe,90034,(310) 202-1770,-1,$,103,3380 S Robertson Blvd
The Coffee Bean & Tea Leaf,90071,(213) 689-8087,-1,$,41,601 W 5th St
The Golden State,90036,(323) 782-8331,-1,$$,1304,426 N Fairfax Ave
Cake House,90020,(213) 487-0404,-1,$,117,3500 W 6th St
Rendezvous Court,90071,(213) 624-1562,-1,$$$,53,506 S Grand Ave
Playa Provisions,90293,(310) 683-5019,-1,$$,612,119 Culver Blvd
Drips & Swirls,90005,(213) 568-3021,-1,$,21,3076 W 8th St
Boba Loca,90024,(310) 443-8911,-1,$,308,10946 Weyburn Ave
Bird’s Nest Cafe,90007,(213) 394-0670,-1,$$,50,2403 S Vermont Ave
Kreation Organic Kafe & Juicery,90048,(323) 782-1777,-1,$$,134,8428 W 3rd St
California Chicken Cafe,90025,(310) 446-1933,-1,$,736,2005 Westwood Blvd
DRNK coffee + tea,90012,(213) 617-0400,-1,$$,20,201 N Los Angeles St
Lazy Daisy Cafe,90025,(310) 477-8580,-1,$$,157,11913 Wilshire Blvd
Hermanos Coffee,90019,,-1,$$,27,5616 San Vicente
The Hart & The Hunter,90048,(323) 424-3055,-1,$$,630,7950 Melrose Ave
It’s Boba Time,90028,(323) 464-2622,-1,$,36,6660 Sunset Blvd
Harvest Cafe,90025,(310) 207-6611,-1,$,12,12121 Wilshire Blvd.
Michelle’s Donuts,90029,(323) 662-9581,-1,$,39,4862 Santa Monica Blvd
Gloria’s Café HP,90042,(323) 739-0400,-1,$,71,231 N Ave 50
A Food Affair,90035,(310) 557-9795,-1,$$,698,1515 S Robertson Blvd
Normandie Bakery,90016,(323) 939-5528,-1,$$,100,3022 S Cochran Ave
Pearl’s Finest Teas,90048,(323) 424-3194,-1,$,99,523 N Fairfax Ave
Superba Food + Bread,90291,(310) 907-5075,-1,$$,513,1900 S Lincoln Blvd
Lady M Cake Boutique,90048,(424) 279-9495,-1,$$,749,8718 W 3rd St
Apples Boba & Bakery,90005,(213) 352-1004,-1,$,13,849 S Vermont Ave
Rose Garden Cafe,90037,(213) 747-8113,-1,$,3,700 State Dr
James’ Garden Cafe,90024,(310) 443-7744,-1,$,6,10877 Wilshire Blvd
Cafe 100,90067,(310) 553-6331,-1,$,12,10100 Santa Monica Blvd
Corner Bakery Cafe,90048,(310) 358-9146,-1,$$,203,100 N La Cienega Blvd
Cantaloop,90028,(323) 874-0886,-1,$,300,7095 Hollywood Blvd
House Of Boba,90003,(323) 238-0257,-1,$,21,5930 S Main St
The Garden Cafe,90067,(310) 788-5188,-1,$$,42,1840 Century Park E
Cafe Jack,90020,(213) 365-8882,-1,$$,158,508 S Western Ave
Birds Rotisserie Chicken Cafe & Bar,90028,(323) 465-0175,-1,$$,792,5925 Franklin Ave
Courtyard Cafe,90012,,-1,$,16,221 S Figueroa St
"Conservatory For Coffee, Tea & Cocoa",90232,(310) 558-0436,-1,$,810,10117 Washington Blvd
Röckenwagner Bakery,90066,(310) 577-0747,-1,$$,202,12835 W Washington Blvd
TBLA Catering & Cafe,90014,(213) 623-1013,-1,$$,144,765 Santee St
Cafe O Muerte,91331,,-1,$,26,13520 Van Nuys Blvd
I Love Boba,90005,(213) 632-0126,-1,$,140,3512 W 8th St
The Coffee Bean & Tea Leaf,90024,(310) 208-8018,-1,$,72,950 Westwood Blvd
Nicole’s Gourmet Coffee & Chocolate Shop,90006,(213) 380-4717,-1,$,40,928 S Western Ave Ste 145
Art’s Coffee Shop,90033,(323) 227-9850,-1,$,21,1917 Zonal Ave
Pazzo Gelato,90026,(323) 662-1410,-1,$,846,3827 W Sunset Blvd
Volcano Tea House,90007,(213) 493-4098,-1,$,88,3019 S Figueroa St
Daphne’s Desserts,91401,(818) 906-4991,-1,$,78,13646 Burbank Blvd
Tactile Coffee,90021,(323) 539-7837,-1,$,12,
633 Cafe,90014,(213) 628-3840,-1,$,44,633 South Spring St
Pico Cafe,90035,(310) 385-9592,-1,$$,62,8944 W Pico Blvd
The Coffee Bean & Tea Leaf,90035,(310) 282-9907,-1,$$,38,9541 W Pico Blvd
Fōnuts,90048,(323) 592-3075,-1,$$,812,8104 W 3rd Street
The Mad Carrot,90293,(424) 228-4180,-1,$,102,207 Culver Blvd
The Waffle,90028,(323) 465-6901,-1,$$,1279,6255 W Sunset Blvd
The Café at the End of the Universe,90027,(323) 661-2231,-1,$$,51,2800 E Observatory Rd
Bagel Broker,90036,(323) 931-1258,-1,$,484,7825 Beverly Blvd
Metro Cafe,90012,,-1,$,3,800 N Alameda St
Dialog Cafe,90069,(310) 289-1630,-1,$,783,8766 Holloway Dr
Maestro Bakery & Café,91405,(818) 465-3409,-1,$,17,14050 Vanowen St
Aroma Coffee & Tea,91604,(818) 508-6505,-1,$$,2219,4360 Tujunga Ave
