shop name,postal code,phone number,star,price,number of reviews,street address
Big Daddy's,90291-3605,+1 310-396-4146,4.0,$,21,1425 Ocean Front Walk
Danielle's Wood Fired Pizza,,+1 818-980-8555,4.5,$,7,4822 Laurel Canyon Blvd.
Adagio Ristorante,91364-1202,+1 818-225-0533,4.0,,17,22841 Ventura Blvd
Manny's Pizzeria,90049-2185,+1 310-443-4430,4.0,,15,651 N Sepulveda Blvd
Alessio,91324-2027,+1 818-709-8393,4.5,,13,9725 Reseda Blvd
Louigi's Italian Kitchen,90025-3149,+1 310-477-4500,4.0,$$ - $$$,23,1644 Sawtelle Blvd
Farfalla Trattoria Encino,91436-4373,+1 818-380-0200,4.0,$$ - $$$,6,16403 Ventura Blvd
Olive Bistro,90014-1546,+1 213-327-1186,4.5,,5,619 S Olive St
Viztango Cafe,90007-3712,+1 213-745-8050,4.5,$$ - $$$,4,3017 S Figueroa St
White House Pizza Cafe,90028-6256,+1 323-461-1506,4.0,$,6,6541 Hollywood Blvd
Roman's Pizza,90004,+1 213-386-9099,4.5,,5,240 North Virgil Avenue
Nagila Kosher Pizza & Salads,90035-1209,+1 310-788-0111,4.0,$,15,9411 W Pico Blvd
Il Segreto Ristorante Belair,90077-1724,+1 310-474-8644,4.5,,18,2932 N Beverly Glen Cir
Big Nick's,90731,+1 310-496-8790,3.5,$$ - $$$,9,1110 Gaffey Street
Big Mamas & Papas Pizzeria,91604-2252,+1 818-985-8222,4.0,$,10,12616 Ventura Blvd
West Hills Pizza Company,91307-1504,+1 818-347-4992,4.0,,7,7543 Fallbrook Ave
Pepe's NY Pizza,91604-3536,+1 818-762-2335,4.5,,7,10604 Ventura Blvd
Crispy Crust,90038-1662,+1 323-467-2000,4.5,,3,1253 Vine St
Vista Cafe,90067-4704,+1 310-277-8090,4.5,,3,2020 Avenue of the Stars
Trattoria 25,90058-1115,+1 323-587-1494,4.0,$$ - $$$,15,2501 S Santa Fe Ave
La Bottega Marino,90025-3151,+1 310-477-7777,4.5,$$ - $$$,15,11363 Santa Monica Blvd
Amante Pizza and Pasta California,90015-1746,+1 213-488-4999,4.5,,6,155 E Olympic Blvd
Pasta Roma,90007-3258,+1 213-742-0303,4.0,,10,2827 South Figueroa Street
Il Piccolo Ritrovo,90272-3546,+1 310-402-2552,4.0,,12,15415 W Sunset Blvd
Compari's Pizza & Italian,90045-2032,+1 310-670-8122,4.0,$$ - $$$,17,5490 W Centinela Ave
Girasole,90004-3706,+1 323-464-6978,4.5,$$ - $$$,14,225 1/2 N Larchmont Blvd
Caffe Concerto,90005-2847,,4.0,,9,610 S Serrano Ave
La Loggia Ristorante,91604-2617,+1 818-985-9222,3.5,$$$$,16,11814 Ventura Blvd
Roccos Italian Market and Deli,90027-4305,+1 323-403-0900,4.5,$,5,1761 N Vermont Ave
Corsica Italian Delicatessen,91040-2940,+1 818-352-7213,4.5,,3,8111 Foothill Blvd
Buono's Pizza,90731-4624,+1 310-547-0655,4.5,,6,1432 S Gaffey St
Zach's Italian Cafe,91604-3338,+1 818-762-4225,4.0,$$ - $$$,26,10820 Ventura Blvd
Tomato Pie,,+1 323-653-9993,4.5,$$ - $$$,10,7751 Melrose Ave
Tivoli Cafe,90272,+1 310-459-7685,3.5,,11,15306 West Sunset Boulevard
Tomato Pie PIzza Joint,,,4.0,,12,2457 Hyperion Ave
North End Pizzeria,90064,+1 310-481-7103,4.5,$$ - $$$,4,11907 W Olympic Blvd
Villa Terraza Restaurant,91040-1553,+1 818-875-4051,4.5,,3,9955 Sunland Blvd
L'Affair Cafe,91345-1414,+1 818-365-5939,4.5,$$ - $$$,15,11024 Sepulveda Blvd
Caioti Pizza Cafe,91604-2751,+1 818-761-3588,4.0,$$ - $$$,26,4346 Tujunga Ave
Modo Mio,90272,+1 310-459-0979,4.0,$$ - $$$,15,15200 Sunset Boulevard
Mr Pizza Factory,90010,+1 213-738-0077,4.0,$$ - $$$,25,3881 Wilshire Blvd
Leaning Tower Pizza & Pasta,91423-2779,+1 818-986-9701,4.5,$,3,14120 Ventura Blvd
Palmira,90045,,4.0,$$ - $$$,20,6225 West Century Boulevard
Luca on Sunset,90046-3356,+1 323-822-2900,4.0,,16,7950 W Sunset Blvd
Pestolini,90013-1207,+1 213-265-7624,4.5,$$ - $$$,4,363 S Broadway
The Pizza Cookery,91367,+1 818-887-4770,3.5,$$ - $$$,15,6209 Topanga Canyon Blvd
Pazzo's Pizzaria,90064-1806,+1 310-473-3832,4.5,,4,11104 W Olympic Blvd
Pizza Hut,12217,+1 310-207-7748,4.5,$$ - $$$,6,12217 Santa Monica Boulevard
Lucia's Cafe,90024-2813,+1 310-443-0123,4.5,$$ - $$$,4,10974 Le Conte Ave
Sirena,90048-4515,,4.5,,3,8265 Beverly Blvd
Gio Cucina Napoletana,91436,+1 818-905-7446,4.5,,8,15826 Ventura Boulevard
Speranza,90189,+1 323-644-1918,3.5,$$ - $$$,27,2547 Hyperion Avenue
Z Pizza,90004-3704,+1 323-466-6969,4.0,,5,123 N Larchmont Blvd
Gourmet On the Go,90230-5212,,4.5,,2,5162 Sepulveda Blvd
Adoteca,90049-5006,+1 310-826-9222,4.0,,9,11712 San Vicente Blvd
Pizza Hut - Sunset Blvd.,90028-7161,+1 213-467-4466,3.5,$$ - $$$,7,6660 West Sunset Boulevard
Pizza Cookery,91344,+1 818-363-7705,3.5,,7,10371 Balboa Boulevard
Grecos New York Pizza,90028-6102,+1 323-469-1696,3.5,$,38,6814 Hollywood Blvd
Matteo's,90064-2109,+1 310-475-4521,4.0,$$$$,30,2321 Westwood Blvd
La Scala,90049-6610,+1 310-826-6100,3.5,,9,11740 San Vicente Blvd
Osteria Fratelli,90015-1302,+1 213-628-3011,4.5,,3,949 S Figueroa St
Colombo's Italian Steak House,90041-1339,+1 323-254-9138,4.0,$$ - $$$,27,1833 Colorado Blvd
Johnnies New York Pizzeria,90071,+1 213-489-9002,4.0,,6,505 S Flower ST
Amalfi Restaurant and Bar,90036-2911,+1 323-938-2504,4.0,$$ - $$$,27,143 N La Brea Ave
Mio Babbo's,90024,+1 310-208-5117,4.0,,14,1076 Gayley Ave
Pizza Pauls,90029-3511,+1 323-663-1219,4.5,,3,4330 Melrose Ave
A Little Taste of Hoboken,90064-2109,+1 310-474-1109,3.0,,9,2323 Westwood Blvd
Victorio's,91606,+1 818-762-9951,4.0,$$ - $$$,10,10901 Victory Blvd.
Giuseppe's Italian Ristorante,91304,+1 818-716-7894,4.0,$$ - $$$,5,23701 Roscoe Blvd
Pizza World,90036-3124,+1 323-653-2896,4.0,,5,365 S Fairfax Ave
Michael's Tuscany Room,90014-1602,,4.0,,7,470 W 7th St
Philie B's,90014-1703,+1 310-514-2500,3.5,$,7,347 W 6th St
Brooklyn Pizzeria & Italian FD,91335-5015,+1 818-344-2473,4.5,,2,6745 Tampa Ave
Raz's Little Italy,91304,+1 818-348-6822,4.0,,2,23233 Saticoy St Ste 104
Salvemini's Italian Kitchen,91403-5470,+1 818-788-1990,4.0,,1,15030 Ventura Blvd
Barbershop Ristorante Italiano,90048-3804,+1 424-272-5849,4.0,,1,8700 W 3rd St
Georgio's California Pizza & Pasta,91604,+1 818-985-1072,4.0,,1,111992 Ventura Boulevard
New York Pizza and Pasta,11078,+1 310-444-0050,4.0,,1,11078 Santa Monica Boulevard
A Votre Sante,90291,+1 310-314-1187,4.0,,3,1025 Abbot Kinney Blvd.
786 Degrees,91352,+1 818-939-6566,4.0,$,1,8879 Laurel Canyon Blvd
Bad Boys Pizza,91325-3505,+1 818-998-3384,4.0,,1,8624 Balboa Blvd
Hot Tomato,91311-4016,+1 818-709-7054,4.0,,1,9777 Topanga Canyon Blvd
Caffe Capri,90027-3316,+1 323-644-7906,4.0,,1,2547 Hyperion Ave
Paoli's Pizzeria & Piano Bar,91364-2201,+1 818-883-4136,3.5,$$ - $$$,22,21020 Ventura Blvd
King Cole Pizza,90023-1644,+1 323-268-4145,3.5,,3,612 S Lorena St
Giamela's Submarine Sandwiches,90039-1507,+1 323-661-9444,4.0,,7,3178 Los Feliz Blvd
D'Amore's Pizza,91356-4162,+1 818-905-3377,4.0,,6,18663 Ventura Blvd
Jody Maronis Sausage Kingdom,90064,+1 310-475-2840,3.5,,3,10800 W. Pico Blvd.
Puccino Pizzeria,,,4.0,,5,Universal City Walk
L'Angolo Cafe,90015-1525,+1 213-622-2262,3.0,$$ - $$$,2,101 W 9th St
Martini's Italian Deli,90045-1524,+1 310-670-6551,3.5,,3,6503 S Sepulveda Blvd
King of New York Pizzeria,,+1 213-389-3500,4.0,$,6,3281 Wilshire Blvd
Tonino's Pizza Place,91364-2734,+1 818-591-0600,3.5,$,6,23351 Mulholland Dr
Joseph's Cafe,90028-5105,+1 323-462-8697,3.5,$$ - $$$,5,1775 Ivar Ave
Brooklyn Pizza,90035-1319,+1 310-550-9992,3.5,$,9,9228 W Pico Blvd
Combo's Pizza & Deli,90028-6303,+1 323-871-1822,3.0,,8,6338 Hollywood Blvd
Vinny's Pizza,90045-2416,+1 310-641-8666,3.5,,7,8412 Lincoln Blvd
Hollywood Pies,90035-2517,+1 323-337-3212,3.5,,9,6116 1/2 W Pico Blvd
Big Mama's and Papa's Pizzeria,90046-3412,+1 323-851-8111,3.5,$$ - $$$,14,7353 W Sunset Blvd
B J's Chicago Pizzeria,90024-2801,+1 310-209-7475,3.0,$$ - $$$,11,939 Broxton Ave
Santino's NY Pizza,91423-3030,+1 818-784-3226,4.0,,6,4319 Woodman Ave
Grecos Pizza Parlor,90028-6204,+1 323-464-8212,3.5,,9,6400 Hollywood Blvd
Vittorio Ristorante Italiano,90272-3233,+1 310-459-3755,3.5,$$ - $$$,10,16646 Marquez Ave
Bugatta Supper Club,90046-7626,+1 323-964-9494,3.0,$$ - $$$,16,7174 Melrose Ave
Frankie's on Melrose,90046-7620,+1 323-937-2801,3.5,$$ - $$$,29,7228 Melrose Ave
La Gran Cusina,90015-1302,,2.5,,6,949 S Figueroa St
Don Antonio's,90024,+1 310-209-1422,4.0,$$ - $$$,6,1136 Westwood Blvd.
Philipos Pizza & Pasta,90710,+1 310-517-0445,4.0,,2,1206 Pacific Coast Hwy
Vincenzo's Pizza,91344-5008,+1 818-832-2333,4.0,,8,11045 Balboa Blvd
Lago D'Argento Pizzeria,90027-3318,+1 323-300-5500,3.0,,4,2611 Hyperion Ave
Golden Indian Grill and Italian Pizza,90035-2658,+1 323-930-2193,3.0,,1,5954 W Pico Blvd
Round Table Pizza,90039-3220,+1 213-663-8301,3.0,,3,2524 Glendale Boulevard
Alessio Restaurant,91307,+1 818-710-0270,4.0,,6,6428 Platt Ave
Andre's Pizza,90028-6003,+1 323-462-1152,3.0,$,14,7038 Hollywood Blvd
M Bar and Restaurant,90038-1662,+1 323-856-0036,2.0,,2,1253 Vine St
Fratellis Pizza,91364-0801,+1 818-346-2992,3.5,$$ - $$$,3,20929 Ventura Blvd
Adrian's Trattoria,91335-5602,+1 818-881-1846,3.0,,4,17709 Vanowen St
The Sit-Down,90027,+1 323-644-9760,4.0,$$ - $$$,2,4518 Hollywood Blvd
Numero Uno,90010,+1 213-386-6884,3.0,$$ - $$$,6,3432 Wilshire Blvd
Angelo's Ristorante Italiano,91311-3208,+1 818-998-7728,4.5,,2,20539 Devonshire St
Mama Lena's,90012,+1 213-626-5272,2.0,,1,712 N. Figueroa St.
Marlin & Ono Grille,91423-3024,+1 818-849-5585,1.5,,3,13730 Ventura Blvd
Avenue Italy,90064-1653,+1 310-312-6233,1.0,,1,11301 W Olympic Blvd
Vittorios Italian Cucina,91316-3742,+1 818-986-9074,-1,,-1,17644 Ventura Blvd
Old Sicily,91605-1415,+1 818-771-0303,-1,,-1,12061 Strathern St
Luigi Osteria,90048-4307,+1 323-944-0012,-1,,-1,8048 W 3rd St
Godfather's Italian Restaurant,90034-6491,+1 310-842-1111,-1,$$ - $$$,-1,10401 Venice Blvd
Italian Pizza Kitchen,91335-1133,+1 818-886-2033,-1,,-1,8237 Tampa Ave
Joe's Italian Kitchen,91604-2617,+1 818-762-4225,-1,,-1,11820 Ventura Blvd
Mermaid's Pizza,,,-1,,-1,Across from Club Latino. Near Belize Bank. Side street connect Front and Middle street.
Bella coco cafe,90017,12136283090,-1,$,-1,1001 Wilshire Blvd
Pizza Plus,,,-1,,-1,21628 Sherman Way
Cafe Sicily,90036-6104,+1 323-954-9428,-1,,-1,5001 Wilshire Blvd
Villa Fresh Italian Kitchen,,+1 818-610-2640,-1,,-1,6600 Topanga Canyon Blvd
Mr. Angelos,90062-1114,+1 323-295-8120,-1,,-1,3961 South Western Avenue
BARBERSHOP Ristorante Italiano,90048-4307,+1 424-272-5849,-1,,-1,8022 W 3rd St
Mozzarella,90064-1653,+1 310-914-3165,-1,,-1,11301 W Olympic Blvd
Presto Deli,90025-7006,13103125100,-1,$,-1,1849 Sawtelle Blvd
Villaggio Deli,91401-2610,+1 818-785-1500,-1,,-1,6310 Van Nuys Blvd
Pane Caldo Bistro,90048-2411,+1 310-274-0916,-1,,-1,8840 Beverly Boulevard
Cultured Cow,90067-4704,+1 310-277-2826,-1,,-1,2020 Avenue of the Stars #PB5
Upstage Cafe,90005-3023,+1 213-739-9913,-1,,-1,607 S Western Ave
9th Street Cafe,90015-1510,+1 213-614-1799,-1,,-1,112 West 9th Street
Pirozzi's Italian Deli,90732-3889,+1 310-548-0000,-1,,-1,1453 W 8th St
Aliki's Greek Taverna,90045-4731,+1 310-645-9555,4.5,$$ - $$$,220,5862 Arbor Vitae St
Panini Cafe,90024-3028,+1 310-443-2100,4.5,$$ - $$$,50,10861 Lindbrook Dr
Joe's Falafel,90068,+1 323-512-4447,4.5,$,48,3535 Cahuenga Blvd
Papa Cristo's Catering & Greek Taverna,90006-3913,+1 323-737-2970,4.5,$$ - $$$,84,2771 W Pico Blvd
Ulysses Voyage,90036-3109,+1 323-939-9728,4.0,$$ - $$$,78,6333 W 3rd St
The Great Greek Restaurant and Taverna,91423-3939,+1 818-905-5250,4.5,$$ - $$$,59,13362 Ventura Blvd
Malaka Brothers Gyros,90291-4116,+1 480-704-7536,4.5,$,16,1827 Ocean Front Walk
Pita Kitchen,91403-3771,+1 818-990-7006,4.5,$,22,14500 Ventura Blvd
Pita Bar and Grill,90036-1715,+1 323-653-9024,4.5,$,22,519 N Fairfax Ave
Le Petit Greek,90004-3704,+1 323-464-5160,4.5,$$ - $$$,57,127 N Larchmont Blvd
Green Olive,91316-4917,+1 818-922-2242,4.5,$$ - $$$,17,17312 Ventura Blvd Ste A
Skaf's Grill,91606-4657,+1 818-985-5701,5.0,$,15,6008 Laurel Canyon Blvd
Pita Pockets,,,5.0,,7,9127 Reseda Blvd
Cugurt,90027-2712,+1 323-486-7022,4.5,,5,1904 1/2 Hillhurst Ave
Almaza Fine Mediterranean Cuisine,90034-3335,+1 310-280-9006,4.5,$$ - $$$,10,8905 Venice Blvd
Gaby's Mediterranean,90034-6410,+1 310-559-1808,4.0,$$ - $$$,38,10445 Venice Blvd
Alexis Greek Restaurant,91324-3523,+1 818-349-9689,4.0,$$ - $$$,19,9034 Tampa Ave
Cafe Du Liban,91356-3122,+1 818-705-3194,4.5,$$ - $$$,5,19223 Ventura Blvd
George's Greek Grill,90071,+1 213-260-2358,4.5,,8,350 S Grand Ave.
Daphne's California Greek,91367-6588,+1 818-595-3322,4.5,,3,5780 Canoga Ave
Sunny Grill,90066-3809,+1 310-390-8989,4.5,$,7,12035 Venice Blvd
Safir Mediterranean Cuisine,91364-2629,+1 818-713-9090,5.0,,2,19940 Ventura Blvd
Baklava Factory,91316,+1 818-414-4413,5.0,$,3,17540 Ventura Blvd
Byblos Restaurant,90025-4651,+1 310-475-9558,5.0,,2,1964 Westwood Blvd Ste 1
Flooky's,91367-2610,+1 818-340-7797,5.0,$,2,21034 Victory Blvd
Le Petit Greek La Cienega,,+1 310-657-5932,5.0,,1,100 North La Cienega Boulevard #231
Pita on Vine,90038-1662,+1 323-468-9000,5.0,,1,1253 Vine St
Falafel Corner,90005-2373,+1 213-252-4435,5.0,,2,698 Irolo St Ste 103
Shish Mediterranean,91604,+1 818-762-1663,5.0,,4,11052 Ventura Blvd
9 Olives Chaplin House,90046-2414,+1 323-848-2100,5.0,$$ - $$$,1,8210 W Sunset Blvd
Gyro House,91325,+1 818-886-6106,5.0,,1,18112 Parthenia Street Suite B
Olive Bakery Hannam Chain,90006-2633,+1 213-388-9611,5.0,,1,2740 W Olympic Blvd
Gio's Fresh Mediterranean,91335-3647,+1 818-708-7800,5.0,,2,19642 Sherman Way
Olympia Kebab,91344-5948,+1 818-360-9993,4.5,$,4,10658 Zelzah Ave
Delphi Greek,90024-4940,+1 310-478-2900,4.5,$$ - $$$,16,1383 Westwood Blvd
Sakos Mediterranean Restaurant,91335-4950,+1 818-342-8710,4.5,,4,6736 Corbin Ave
Big Fat Pita,90067-6501,+1 310-282-8500,4.5,,6,10250 Santa Monica Blvd
George's Greek Cafe,90071-1602,+1 213-627-2334,4.0,$,17,445 S Figueroa St
California Pita & Grill,91364-1835,+1 818-999-1118,4.0,,9,21753 Ventura Blvd
Oliver Cafe l Lounge,90025-4313,+1 310-477-7799,4.5,,2,1835 S Sepulveda Blvd
California Pita,90012-3307,+1 213-346-9400,4.5,,3,201 N Los Angeles St
S Gyro & Kabob,91335-3554,+1 818-341-1946,4.5,,2,7221 Tampa Ave
Greek Kabob,90064-1115,+1 310-477-3305,4.0,,2,11911 W Olympic Blvd
Lusy's,91401-2346,+1 818-997-4330,4.5,$,8,6357 Woodman Ave
Giggles N Hugs,91303-2609,+1 818-610-4847,4.5,,3,6600 Topanga Canyon Blvd
Cafe Graikos,91326,+1 818-831-1187,4.5,$$ - $$$,10,19346 Rinaldi Street
Sam's Philly Steak Depot,91356,+1 818-776-9494,4.5,,3,18966 Ventura Blvd
Sofi,90048-4307,+1 323-651-0346,3.5,$$ - $$$,23,8030 3/4 W 3rd St
Firehouse Restaurant,91335-6435,+1 818-881-3118,3.5,$$ - $$$,18,18450 Victory Blvd
Tulip Cafe,90014-1948,,4.5,,7,628 St Vincent Ct
California Mediterranean Grill,91316-3904,+1 818-995-6332,4.0,$,5,17334 Ventura Blvd
Olive Branch,90071-1710,+1 213-627-2136,3.5,,5,404 S Figueroa St
The Gate to the Mediterranean,91316-4123,+1 818-788-9800,3.5,$$ - $$$,11,16925 Ventura Blvd
Mazar Mediterranean,91364-1724,+1 818-992-9920,4.0,,4,21926 Ventura Blvd
Pita Cafe,90025-3523,+1 310-444-0088,4.0,,4,11033 Santa Monica Blvd
Adelina's Mediterranean,91324-2503,+1 818-885-0676,4.0,,1,9301 Tampa Ave
Mediterranean Triangle,90041-1906,+1 323-340-8314,4.0,,1,4917 Eagle Rock Blvd
Olive Wood Pizza,,,4.0,,1,12000 Ventura Place
Restoran Taqueria La Chspita,91606-3511,+1 818-505-1065,4.0,,1,6331 Lankershim Blvd
Capital Seafood,,,4.0,$$ - $$$,1,"1015 S. Nogales St., #132"
Meraki Greek & American Cuisine,91604-2528,,4.0,,1,12265 Ventura Blvd
Pyramido Greek & Mediterranean Grill,,+1 818-761-0900,3.5,,2,4907 Lankershim Bl.
Layla Mediterranean Cafe,90025-6632,+1 310-310-2999,3.5,$$ - $$$,5,11906 Wilshire Blvd
Olympus Greek Tavern,91606,+1 818-766-4100,4.0,,4,6304 Laurel Canyon Boulevard
Mediterranean Bistro,,+1 818-831-1122,3.5,,5,19735 Rinaldi St
Pozi's Fresh Grill,91356-4162,+1 818-564-7455,4.0,$,6,18663 Ventura Blvd
Jan's Restaurant,90048-3402,+1 323-651-2866,3.5,,39,8424 Beverly Blvd
Masis Mediterranean Sandwiches,90014-3601,+1 213-623-8302,3.0,,1,411 W 7th St
Golden Olive Restaurant,90015-2201,+1 213-746-4600,2.0,,1,155 West 11th Street
Nara Mediterranean Bistro & Lounge,91316,+1 818-774-9621,5.0,,4,17970 Ventura Boulevard
Olive Fresh Garden Marketplace,91606-4416,+1 818-985-2662,-1,,-1,12521 Oxnard St
Tacos El Capitan,90023-3132,+1 323-269-5835,-1,,-1,3750 E Olympic Blvd
Europa Restaurant,91403,+1 818-501-9175,-1,,-1,14929 Magnolia Blvd.
California Pita and Grill III,90025-1201,+1 310-478-6200,-1,,-1,12001 Wilshire Blvd
Village Mediterranean Grille,91602-1021,+1 818-506-0003,-1,,-1,11651 Riverside Dr
Gyro Gone Wild,,,-1,,-1,We Tweet It
Flame Chicken and Pita,90007-3712,+1 213-744-1136,-1,,-1,3013 S Figueroa St
Little Athena Greek Cafe & Grill,91335-3048,+1 818-514-6789,-1,,-1,7321 Reseda Blvd
Flavor Mediterranean Restaurant and Lounge,91316-3860,+1 818-981-0009,-1,,-1,17401 Ventura Blvd
La Lupita,90033-1824,+1 323-265-1456,-1,,-1,2211 E Cesar E Chavez Ave
Lupita's Cafe,90001-1746,+1 323-585-0211,-1,,-1,6428 Compton Ave
Lupita's Restaurant Idell,90065-1057,+1 323-223-7835,-1,,-1,2634 Idell Street
Ilopango,90006-4527,+1 323-766-8860,-1,,-1,1744 Venice Boulevard
Mediterranean Kitchen,91352-2841,+1 818-504-2227,-1,,-1,8823 Sunland Blvd
Mediterranean Express Bar & Grill,91436-2500,+1 818-905-7774,-1,,-1,16101 Ventura Blvd
Jerusalem Pita Grill,91335-5439,+1 818-996-2800,-1,,-1,18345 Vanowen St
Birrieria Lupita 2,91405-3059,+1 818-904-1014,-1,,-1,7030 Van Nuys Blvd
Pita Stop,91605-5233,+1 818-764-1218,-1,,-1,7147 Bellaire Ave
Gulen's Mediterranean Cuisine,91403-3771,+1 818-501-0574,-1,,-1,14552 Ventura Blvd
The Bazaar by Jose Andres,90048-4001,+1 310-246-5555,4.5,$$$$,761,465 S La Cienega Blvd
Baco Mercat,,+1 213-687-7000,4.5,$$ - $$$,241,408 S. Main Street
Carlitos Gardel,90046-7118,+1 323-655-0891,4.5,$$$$,168,7963 Melrose Ave
Guisados,90026-4422,+1 213-250-7600,4.5,$,61,1261 W Sunset Blvd
El Tepeyac,90033-2620,+1 323-267-8668,4.5,$,172,812 N Evergreen Ave
Lala's,90046-7619,+1 323-934-6838,4.0,$$ - $$$,162,7229 Melrose Ave
Guelaguetza,90006-2516,+1 213-427-0608,4.5,$$ - $$$,89,3014 W Olympic Blvd
Loteria Grill,,+1 323-465-2500,4.0,$$ - $$$,163,6627 Hollywood Blvd
Broken Spanish,90015-5100,+1 213 749 1460,4.5,$$ - $$$,41,1050 S Flower St
Rosa Mexicano - Los Angeles,90015,+1 213-746-0001,4.0,$$ - $$$,208,800 West Olympic Blvd
El Cholo Restaurant,90006,+1 323-734-2773,4.0,$$ - $$$,234,1121 S Western Ave
Malbec Argentinean Bistro,91602,+1 818-762-4860,4.5,$$ - $$$,55,10151 Riverside Drive
El Coyote,90036-2535,+1 323-939-2255,4.0,$$ - $$$,206,7312 Beverly Blvd
Guisados Dtla,90013-2305,+1 213-627-7656,5.0,$,30,541 S Spring St
Sol y Luna,,818-343-8488,4.5,$$ - $$$,85,Ventura Blvd
Calle Tacos,90028-6210,+1 323-465-9100,4.5,$,63,6508 Hollywood Blvd
Bar Ama,90013-1308,+1 213-687-8002,4.5,$$ - $$$,72,118 W 4th St
Green Onion,90731,+1 310-519-0631,4.5,$$ - $$$,51,145 W 6th St
B.S. Taqueria,90014-2502,+1 213-622-3744,4.0,$$ - $$$,41,514 W 7th St
Salsa & Beer,,+1 818-503-1220,4.5,$$ - $$$,44,11619 Sherman Way
Trejo's Tacos,90019-6901,+1 323-938-8226,4.0,$$ - $$$,37,1048 S La Brea Ave
Pez Cantina,90071-1901,+1 213-258-2280,4.5,$$ - $$$,35,401 S Grand Ave
Versailles Cuban Restaurant,90035-3753,+1 310-289-0392,4.0,$$ - $$$,134,1415 S La Cienega Blvd
Cacao Mexicatessen,90041-1441,+1 323-478-2791,4.0,$$ - $$$,44,1576 Colorado Blvd
El Pollo Loco,90046-4411,+1 323-874-6037,4.0,$,50,7101 W Sunset Blvd
El Paseo Inn,90012-2920,+1 213-626-1361,4.0,$$ - $$$,99,11 Olvera St
Yxta,90021-1050,+1 213-596-5579,4.5,$$ - $$$,39,601 S Central Ave
LA Golondrina Mexican Cafe,90012-2920,+1 213-628-4349,4.0,$$ - $$$,128,17 Olvera St
Petty Cash Taqueria,90036-2501,+1 323-933-5300,4.0,$$ - $$$,54,7360 Beverly Blvd
Smoke.oil.salt,90046-7667,+1 323-930-7900,4.5,$$ - $$$,29,7274 Melrose Ave
Chichen Itza,90007,+1 213-741-1075,4.5,$,40,3655 S. Grand Ave. # C6
Tabachines Cocina,90013-2303,+1 213-489-2950,4.5,$$ - $$$,18,517 S Spring St
El Cholo,90015-1401,+1 213-746-7750,4.0,$$ - $$$,61,1037 S Flower St
El Huarique Peruvian Cuisine,90291-3604,+1 310-452-1254,4.5,$$ - $$$,22,1301 Ocean Front Walk # 10
Casa Sanchez,90066-6206,+1 310-397-9999,4.5,$$ - $$$,99,4500 S. Centinela Ave
Casablanca,90291-2810,+1 310-392-5751,4.0,$$ - $$$,59,220 Lincoln Blvd
Paco's Tacos,90045-3801,+1 310-645-8692,4.0,$$ - $$$,71,6212 W Manchester Ave
La Paella,90048-4107,+1 323-951-0745,4.5,$$ - $$$,68,476 S San Vicente Blvd
El Compadre,90015-2854,+1 213-749-0025,4.5,$$ - $$$,19,1248 S Figueroa St Ste 101
Los Balcones del Peru,90028-8140,+1 323-871-9600,4.5,$$ - $$$,50,1360 Vine St
SOL - Playa Vista,90094-2889,+1 424-289-0066,4.0,,19,12775 Millennium
La Cabana Restaurant,90291-2710,+1 310-392-6161,4.0,$$ - $$$,63,738 Rose Ave
Camachos Cantina,,,4.0,$$ - $$$,63,"1000 Universal City Plaza, Universal City, CA 91608"
Cafe Brasil,90066-5918,+1 310-391-1216,4.0,$$ - $$$,29,11736 W Washington Blvd
Moruno,,+1 323-372-1251,4.5,$$ - $$$,16,6333 W 3rd St
Xoc Tequila Grill,91367-2292,+1 818-992-7930,4.0,$$ - $$$,27,6316 Topanga Canyon Blvd Ste 1110
Taqueria Los Anaya,90016-3040,+1 323-731-4070,5.0,$,21,4651 W Adams Blvd
Mas Malo,90014,+1 213-985-4332,4.0,$$ - $$$,81,515 W 7th Street Ground Floor
Escuela Taqueria,90036-2705,+1 323-932-6178,4.5,$$ - $$$,25,7615 Beverly Blvd
FIN the Restaurant,90066-5507,+1 310-398-8611,4.5,$$ - $$$,18,12223 W Washington Blvd
1810 Argentinean Restaurant,90015-1525,+1 213-623-1810,4.5,$$ - $$$,20,105 W 9th St
La Luz del Dia,,+1 213-628-7495,4.5,$,49,W-1 Olvera Street
Tlapazola Grill,90291-4801,+1 310-822-7561,4.5,$$ - $$$,34,636 Venice Blvd
barbrix,90027-4714,+1 323-662-2442,4.5,$$ - $$$,41,2442 Hyperion Ave
Mercado Buenos Aires,,+1 818-786-0522,4.5,$,28,7540 Sepulveda Blvd
Buenos Aires Grill,91324-3309,+1 818-772-5552,4.0,$$ - $$$,32,8856 Corbin Ave
Gloria's Cafe,90034-5902,+1 310-838-0963,4.5,$$ - $$$,52,10227 Venice Blvd
Mr Churro,90012,+1 213-680-9036,4.5,$,20,E-12 Olvera St.
El Tarasco,90045,+1 310-338-0399,4.5,$,25,8620 South Sepulveda Boulevard
El Taurino,90006-3616,+1 213-738-9197,4.0,$,36,1104 S Hoover St
La Noche Buena Restaurant,90012-2921,+1 213-628-2078,4.5,$,20,12 Olvera St
Mexikosher,90035-3302,+1 310-271-0900,4.5,$,38,8832 W Pico Blvd
Maradentro,91604-2607,+1 818-358-3423,4.0,$$ - $$$,22,11929 Ventura Blvd
Tamayo,90022,+1 323-260-4700,4.5,$$ - $$$,36,5300 E. Olympic Blvd.
