ID,shop name,postal code,phone number,star,price,number of reviews,street address
3842,el pollo loco,91205,8185450700,-1,$,86,235 s glendale ave
3843,melody's fresh mexican kitchen,91335,8186099062,-1,$,434,6747 reseda blvd
3844,la penita restaurant,90254,3103749354,-1,$,74,200 longfellow ave
3845,ombra,91210,,-1,$$$,33,783 americana way
3846,albert mexican food,91801,6264575743,-1,$,140,2600 w main st
3847,las chinampas,90606,5626920110,-1,$,88,8025 pioneer blvd
3848,raspado xpress,91352,8185040669,-1,$,94,8202 san fernando rd
3849,frida restaurant,91210,8185511666,-1,$$,1240,750 americana way
3850,fishing with dynamite,90266,3108936299,-1,$$$,878,1148 manhattan ave
3851,machu-picchu peruvian restaurant,91401,8189973394,-1,$$,59,6465 van nuys blvd
3852,pollo campero,90303,3106711047,-1,$,66,3540 w century blvd
3853,acapulco mexican restaurant y cantina,91203,8182468175,-1,$$,307,722 n pacific ave
3854,el pescador bar & grill,91732,6266720244,-1,$$,146,11740 valley blvd
3855,chablis food + wine,91356,8183439100,-1,$$,267,18588 ventura blvd
3856,tacos sabor jalisco,91406,,-1,$,13,15317 vanowen st
3857,mijares mexican restaurant,91104,6267946674,-1,$$,99,1806 e washington blvd
3858,gaucho grill argentine steakhouse,90242,5623812517,-1,$$,272,8830 apollo way
3859,vertical wine bistro,91103,6267953999,-1,$$$,660,70 n raymond ave
3860,el patron,91356,8186433033,-1,$$,567,5545 reseda blvd
3861,el mexitamal,91331,8188976202,-1,$,12,11210 glenoaks blvd
3862,ixtaco taqueria,91731,6264165675,-1,$,330,10021 valley blvd
3863,hugo's tacos,91604,8187627771,-1,$,751,4749 coldwater canyon ave
3864,el nuevo mundo market & cafe,90201,3237736500,-1,$,22,4380 gage ave
3865,olive garden italian restaurant,90266,3105450423,-1,$$,294,2610 n sepulveda blvd
3866,rosa's la cabana,90505,3103759133,-1,$,70,24403 hawthorne blvd.
3867,al chile pelon mexican food,90260,3105426966,-1,$,69,4565 artesia blvd
3868,carnitas michoacanas,91335,8183433240,-1,$,73,6764 tampa ave
3869,cafe rio,90266,4244563800,-1,$,583,1800 rosecrans ave
3870,el rey del mar,91335,8187570902,-1,$$,96,18530 sherman way
3871,dos arbolitos,91343,8188916661,-1,$,188,9034 woodley ave
3872,gaucho grill,91502,8188617555,-1,$$,228,269 e palm ave
3873,la chiva loca,90241,5626221969,-1,$,92,8157 firestone blvd
3874,la metapaneca,90249,3103241474,-1,$,27,14302 van ness blvd
3875,cielito lindo restaurant,91733,6264421254,-1,$$,192,1612 santa anita ave
3876,bacchus' kitchen,91104,6265946377,-1,$$$,51,1384 e washington blvd
3877,ortega 120,90277,3107924120,-1,$$,1045,1814 s pacific coast hwy
3878,havana club,91732,6264521858,-1,$$,149,3831 peck rd
3879,shiraz,91205,8185004948,-1,$$,400,211 s glendale ave
3880,el taco llama,91324,8188855918,-1,$,159,8709 corbin ave
3881,ramona's mexican food products,90249,3103231950,-1,$,204,13633 s western ave
3882,los compadres,90650,5629290061,-1,$$,532,11600 rosecrans ave
3883,rosarito fish market,91340,8183617227,-1,$$,146,1534 san fernando rd
3884,puebla tacos,91104,6267976884,-1,$,120,700 n lake ave
3885,toyitos chicken,90240,5629273080,-1,$,72,8510 paramount blvd
3886,mar's caribbean gardens,90249,3103235000,-1,$$,111,14008 crenshaw blvd
3887,king taco,91103,6267920405,-1,$,1085,45 n arroyo pkwy
3888,taqueria el tapatio,91367,8188836142,-1,$,365,22806 victory blvd
3889,taco nazo,91733,6264425671,-1,$,427,9516 garvey ave
3890,tia gladys,91776,6262912921,-1,$,125,921 s gladys ave
3891,taqueria zavala no. 3,90706,5625310690,-1,$,72,9037 somerset blvd
3892,cerveteca culver city,90232,3108373836,-1,$,261,9418 venice blvd
3893,honduras kitchen,90255,3235829139,-1,$$,62,2409 e slauson ave
3894,senor big ed,90630,7148211290,-1,$,296,5490 lincoln ave
3895,frida tacos - old pasadena,91105,6265840666,-1,$$,177,36 w colorado blvd
3896,cesar's bistro,90803,5624941000,-1,$$,206,6240 e pacific coast hwy
3897,el cholo cafe pasadena,91101,6267955800,-1,$$,731,300 e colorado blvd
3898,mariscos sol y mar,90201,5629283000,-1,$$,50,7700 eastern ave
3899,el carrusel bakery,91401,8189883797,-1,$,23,14851 victory blvd
3900,pupuseria el cerro verde,90250,3106794379,-1,$,305,12627 hawthorne blvd
3901,mi casita,91040,8183525250,-1,$$,123,8069 foothill blvd
3902,bronco burrito,91356,8183436149,-1,$,159,19511 ventura blvd
3903,carnitas michoacan,91605,8189828660,-1,$,8,7206 lankershim blvd
3904,costa del sol,90250,3102192037,-1,$,24,12817 prairie ave
3905,los gringos locos,91011,8187902696,-1,$$,300,631 foothill blvd
3906,los paisas,90502,3106189197,-1,$$,192,1151 w carson st
3907,el pollo loco,90042,3232564321,-1,$,38,6009 n figueroa st
3908,bionicos plus,90241,5628066122,-1,$,87,7818 florence ave
3909,el burrito jr,90277,3103165058,-1,$,483,919 s pacific coast hwy
3910,guacamole's taqueria,90660,5624630049,-1,$,20,4580 durfee ave
3911,mariscos guero,90805,5626342886,-1,$,151,2150 e south st
3912,emanuel #2,91402,8187822344,-1,$,11,8204 van nuys blvd
3913,lucky star cafe,90746,3107644511,-1,$,67,17209 central ave
3914,tierra mia coffee,90255,3235892065,-1,$,210,6706 pacific blvd
3915,inca gourmet restaurant,90260,3109736476,-1,$,61,15651 hawthorne blvd
3916,beverliz cafe,90212,3102010012,-1,$$,132,308 s beverly dr
3917,mariscos la bucana,91731,6265758528,-1,$$,121,11016 concert st
3918,king taco,91732,6263505698,-1,$,466,3900 n peck rd e
3919,albert's mexican food,90640,3237252970,-1,$,50,3000 w beverly blvd
3920,veracruz restaurant,90670,5628689188,-1,$,258,9931 orr and day rd
3921,los tres cochinitos,90744,3105490921,-1,$$,130,803 w pacific coast hwy
3922,anticucheria peruana,90650,5629293398,-1,$$,66,14351 pioneer blvd
3923,el zipote,90660,5629427772,-1,$,37,8662 whittier blvd
3924,frida mexican cuisine,90503,3103710666,-1,$$,372,21438 hawthorne blvd
3925,pinches tacos,90401,3103940373,-1,$,159,395 santa monica pl
3926,el pollo loco,91364,8187100066,-1,$,36,19762 ventura blvd
3927,tacos el chilango,90660,,-1,$,21,9510 whittier blvd
3928,district wine,90802,5626120411,-1,$$,686,144 linden ave
3929,los pollos 3,90240,5628062375,-1,$,85,7940 florence ave
3930,tlaco taco,90025,3103128899,-1,,2,11923 santa monica blvd
3931,the anchor,90291,3106649696,-1,$$,480,235 main st
3932,el tarasco burrito,90260,3109734842,-1,$,145,4809 marine ave
3933,pita kitchen,91403,8189907006,-1,$,846,14500 ventura blvd
3934,el puerto escondido,90250,3109789609,-1,$$,67,4182 w el segundo blvd
3935,zankou chicken,91106,6264051502,-1,$,989,1296 e colorado blvd
3936,los chilaquiles,90501,3107878016,-1,$,80,20531 s western ave
3937,la sirenita,91402,8188926534,-1,$$,86,9116 van nuys blvd
3938,el pollo inka,90248,3105167378,-1,$$,664,1425 w artesia blvd
3939,sharky's woodfired mexican grill,91356,8188818760,-1,$$,154,5511 reseda blvd
3940,taqueria los tres hermanos,91343,8188938532,-1,$,118,9504 sepulveda blvd
3941,baja california bar & grill,90650,5624062442,-1,$$,61,11521 firestone blvd
3942,listo el pollo,91405,8187873500,-1,$$,85,6807 sepulveda blvd
3943,el indio mexicano restaurant,91325,8187059259,-1,$,254,17019 roscoe blvd
3944,el curtido,91745,6263698004,-1,$,135,16048 e gale ave
3945,metro cafe,90038,3237851010,-1,$,63,hollywood production center
3946,uplifters kitchen,90405,4242849920,-1,$$,127,2819 ocean park blvd
3947,balcony coffee and tea,90004,2133098414,-1,$,52,314 n western ave
3948,prism coffee,90019,2137008110,-1,$$,66,1032 crenshaw blvd
3949,alchemist coffee project,90005,2133888767,-1,$$,537,698 s vermont ave
3950,brewwell,91604,,-1,$$,306,6515 west sunset blvd
3951,cafe korobokgur,90005,2133888818,-1,$$,358,3464 w 8th st
3952,cafe los feliz,90027,3236647111,-1,$$,480,2118 hillhurst ave
3953,cafe beantage,90013,2132820263,-1,$$,53,345 s broadway
3954,mesón cafe,90004,2135951275,-1,$,171,459 n western ave
3955,bricks & scones,90004,3234630811,-1,$$,1068,403 n larchmont blvd
3956,impresso,90015,2137441964,-1,$,164,1115 s hope st
3957,paradocs coffee and tea,90019,3239652158,-1,$,256,1032 s fairfax ave
3958,lab coffee & roasters,90004,3234656788,-1,$$,129,429 n western ave
3959,with love market & cafe,90007,2138177290,-1,$,95,1969 s vermont ave
3960,ignatius cafe,90007,,-1,$,151,1451 dana st
3961,design cafe dabang,90019,3236434898,-1,$$,58,3501 w pico blvd
3962,cafe giverny,90004,2136370204,-1,$,77,252 s oxford ave
3963,longshot coffee,90069,3234953015,-1,$,54,625 n san vicente blvd
3964,lady chocolatt,90025,3104422245,-1,$$,194,12008 wilshire blvd
3965,balconi coffee company,90064,3109060267,-1,$$,646,11301 w olympic blvd
3966,space e.um cafe,90010,2133863896,-1,$,113,3020 wilshire blvd
3967,open space,90036,3234243059,-1,$,94,457 n fairfax ave
3968,urban social house,90027,3237418339,-1,$,88,5220 hollywood blvd
3969,eightfold coffee,90026,2139473500,-1,$,75,1294 w sunset blvd
3970,spoon by h,90036,3239300789,-1,$,336,7158 beverly blvd
3971,cafecito organico,90004,2135378367,-1,$,356,534 n hoover st
3972,tierra mia coffee,90026,2134833955,-1,$,388,1202 n alvarado st
3973,cafe london monochrome,90020,2138082303,-1,$,72,3663 w 6th st
3974,club reddragon,90029,2134532411,-1,$,124,4350 normal ave
3975,la monarca bakery & cafe,90028,3234630933,-1,$,215,6091 sunset blvd
3976,zweet cafe,90041,3233054038,-1,$,135,4682 eagle rock blvd
3977,awesome coffee,90010,2136747558,-1,$$,403,3959 wilshire blvd
3978,cafe cielito,90020,2135683143,-1,$,43,3465 w 6th
3979,cafe americano on melrose,90038,2134074420,-1,$,172,5770 melrose ave
3980,stir crazy coffee shop,90038,3239344656,-1,$,274,6903 melrose ave
3981,fratelli cafe,90046,3239382233,-1,$$,427,7200 melrose ave
3982,coffee colab,90021,,-1,$,177,305 e 8th st
3983,kindness & mischief coffee,90042,,-1,$,82,5537 n figueroa st
3984,stumptown coffee,90021,8557113385,-1,$$,589,806 s santa fe ave
3985,restore cafe,90039,3237883029,-1,$,37,3405 glendale blvd
3986,intelligentsia coffee,90029,3236636173,-1,$$,1526,3922 w sunset blvd
3987,nature's brew,90007,2137419393,-1,$,385,2316 s union ave
3988,muse on 8th,90036,3239336873,-1,$,182,759 s la brea ave
3989,rubies+diamonds,90028,3234650400,-1,$$,160,6115 w sunset blvd
3990,stories books and cafe,90026,2134133733,-1,$,298,1716 sunset blvd
3991,la creme cafe,90046,3239511007,-1,$,114,7376 melrose ave
3992,berry que,90028,3234627888,-1,$,176,1707 n las palmas ave
3993,demitasse,90012,2136139300,-1,$$,815,135 s san pedro st
3994,spring for coffee,90013,2132280041,-1,$,375,548 s spring st
3995,bourgeois pig,90028,3234646008,-1,$,667,5931 franklin ave
3996,dinosaur coffee,90029,,-1,$$,292,4334 w sunset blvd
3997,document coffee bar,90010,,-1,$,299,3850 wilshire blvd
3998,hashtag coffee & tea,90007,2137481619,-1,$,154,2321 s hoover st
3999,coffee connection,90066,3103911380,-1,$,318,3838 s centinela ave
4000,coffee commissary,90046,3237821465,-1,$$,588,801 n fairfax ave
4001,foodlab,90046,3238517120,-1,$$,490,7253 santa monica blvd
4002,mornings nights,90026,3236648811,-1,$,295,1523 griffith park blvd
4003,le cafe bonjour,90014,2136700100,-1,$,44,640 s hill st
4004,blacktop coffee,90013,2135998496,-1,$$,268,826 e 3rd st
4005,grounded cafe,90038,2132719918,-1,$,51,6715 melrose ave
4006,antigua coffee house,90065,3233589772,-1,$,244,3400 n figueroa st
4007,go get em tiger,90004,3233805359,-1,$$,470,230 n larchmont blvd
4008,philz coffee,90017,2132132616,-1,$,524,801 s hope st
4009,verve coffee roasters,90048,3234247008,-1,$$,81,8051 w 3rd st
4010,ali mama cafe,90026,3236680856,-1,$,111,3229 w sunset blvd
4011,groundwork coffee co,90028,3238710143,-1,$,428,1501 n cahuenga blvd
4012,twenty40,90027,3236603868,-1,$$,20,2040 hillhurst ave
4013,coffee tomo,90025,3104449390,-1,$$,719,11309 mississippi ave
4014,h coffee house,90027,3236609930,-1,$$,199,1750 hillhurst ave
4015,espresso profeta,90024,3102083375,-1,$$,636,1129 glendon ave
4016,the star's cafe,90029,3232046028,-1,$,25,4718 fountain ave
4017,mega bodega,90015,,-1,$$,56,1001 s broadway
4018,spoke bicycle cafe,90039,3236841130,-1,$,67,3050 n coolidge st
4019,cafe americano,90010,2134273637,-1,$,113,4003 wilshire blvd
4020,habitat coffee and tea,90065,3237390222,-1,$$,218,3708 eagle rock blvd
4021,caffe latte,90048,3239365213,-1,$$,154,6254 wilshire blvd
4022,paper or plastik cafe,90019,3239350268,-1,$$,762,5772 w pico blvd
4023,the semi-tropic,90026,2135683827,-1,$$,144,1412 glendale blvd
4024,coffee + food,90038,3239623390,-1,$$,161,5630 melrose ave
4025,vees cafe,90023,8558639980,-1,$,175,2310 whittier blvd
4026,primera taza coffee house,90033,3237803923,-1,$,115,1850 1/2 e 1st st
4027,the porter junction cafe,90021,2134894430,-1,$,112,2350 porter st
4028,blu jam café,90046,3239519191,-1,$$,3447,7371 melrose ave
4029,tierra mia coffee,90014,2138956000,-1,$,309,653 s spring st
4030,taza,90026,2135683419,-1,$,82,1825 w sunset blvd
4031,silverlake coffee,90039,3239130388,-1,$,292,2388 glendale blvd
4032,shreebs coffee,90013,4242605880,-1,$,72,527 colyton st
4033,café 5901,90036,3232153000,-1,$,28,5901 w olympic blvd
4034,apétit,90057,2132525226,-1,$,59,2500 wilshire
4035,andante coffee roaster,90036,3235250355,-1,$$,210,7623 beverly blvd
4036,groundwork coffee co.,90013,2136266060,-1,$,177,811 traction ave
4037,syrup desserts,90014,2134885136,-1,$,1960,611 s spring st
4038,coffee by kofi,90007,6467259580,-1,$,21,1933 s broadway
4039,batavia by barista society,90071,2134443389,-1,$$,171,"633 w 5th st, 2nd fl"
4040,endorffeine,90012,4153220918,-1,$,89,727 n broadway
4041,paramount coffee project,90036,3237465480,-1,$$,99,456 n fairfax ave
4042,reggie's deli & cafe,90026,2133539263,-1,$,204,1910 w sunset blvd
4043,joe coffee,91601,8189805092,-1,$,191,5251 lankershim blvd
4044,creperie le terrace,90006,3237665315,-1,$,139,1102 s western ave
4045,dc library cafe,90029,3236682300,-1,$,67,800 n vermont ave
4046,cafe gratitude - larchmont,90004,3235806383,-1,$$,1619,639 n larchmont blvd
4047,lamill coffee,90026,3236634441,-1,$$,1334,1636 silver lake blvd
4048,woodcat coffee bar,90026,2135370147,-1,$,162,1532 w sunset blvd
4049,dulce dos,90021,2135369633,-1,$,17,777 s alameda st
4050,sul & beans,90005,2133855510,-1,$$,691,621 s western ave
4051,café de leche,90042,3235516828,-1,$,441,5000 york blvd
4052,the pie hole,90013,2135370115,-1,$$,2497,714 traction ave
4053,proof bakery,90039,3236648633,-1,$$,598,3156 glendale blvd
4054,café o'la,90006,2136372375,-1,$,28,3109 w olympic blvd
4055,lazy brewing company,90013,2134380181,-1,$,31,116 e 5th st
4056,blue bottle coffee,90013,2136214194,-1,$$,396,582 mateo st
4057,muddy paw coffee company,90026,3233008734,-1,$$,132,3320 sunset blvd
4058,loft cafe,90020,2133833006,-1,$$,453,3882 w 6th st
4059,the lyric hyperion theater & café,90027,3239282299,-1,$,211,2106 hyperion ave
4060,etchea café bakery & catering,90012,2136260157,-1,$$,79,254 s hope st
4061,square one at the boathouse,90026,2134818495,-1,$,130,751 echo park ave
4062,sabor y cultura,90028,3234660481,-1,$,290,5625 hollywood blvd
4063,the black fig,90013,2133469437,-1,$,97,960 e 3rd st
4064,hyperslow,90036,3107755962,-1,$,48,487 s fairfax ave
4065,coffee gram,90006,2139086767,-1,$,27,1243 s alvarado st
4066,found coffee,90041,3232065154,-1,$,213,1355 colorado blvd
4067,little bean cafe,90006,3237301888,-1,$$,76,3250 w olympic blvd
4068,holy grounds coffee & tea,90032,3232228884,-1,$,424,5371 alhambra ave
4069,vees cafe,90016,3239318337,-1,$$,606,5418 w adams blvd
4070,kc's crepes cafe,90045,3103489697,-1,$,610,8320 lincoln blvd
4071,twinkle brown sugar,90012,2136268889,-1,$,858,131 s central ave
4072,revo cafe,90039,3236647386,-1,$,218,3134 glendale blvd
4073,brew you,90005,2133820305,-1,$,55,808 s western ave
4074,cafe dulce pop-up,90021,,-1,$$,24,alameda & bay st
4075,le pain quotidien - larchmont,90004,3234617701,-1,$$,240,113 n larchmont blvd
4076,kaldi coffee,90039,3236606005,-1,$,243,3147 glendale blvd
4077,cafe ruisseau espresso,90036,2136639455,-1,$,14,5900 metropolitan place
4078,blackwood coffee bar,90046,3238484217,-1,$$,38,7509 sunset blvd
4079,caffe vita,90027,3236636340,-1,$$,276,4459w sunset blvd
4080,black dog coffee,90036,3239331976,-1,$,246,5657 wilshire blvd
4081,aeirloom bakery,91602,8187541955,-1,$$,366,10550 riverside dr
4082,ground zero performance cafe,90089,2138211484,-1,$,117,615 childs way
4083,coffee house heyri,90005,2133896138,-1,$$,430,755 s hobart blvd
4084,swork coffee bar,90041,3232585600,-1,$,560,2160 colorado blvd
4085,8 espressos,90025,3104794533,-1,$,258,11901 santa monica blvd
4086,alfred coffee & kitchen,90069,3239440811,-1,$$,566,8428 melrose pl
4087,daily dose cafe,90021,8449324593,-1,$$,535,1820 industrial st
4088,little next door,90048,3239511010,-1,$$,1589,8142 west 3rd st
4089,antigua bread,90042,3232599345,-1,$,309,5703 n figueroa st
4090,delicious together,90014,2132819477,-1,$,112,859 santee st
4091,anko,90020,2135683657,-1,$,341,400 s western ave
4092,la monarca bakery,90033,3232646600,-1,$,70,101 n boyle ave
4093,neveux artisan creamery,90046,3239511002,-1,$$,542,7407 1/2 melrose ave
4094,broome street general store,90039,3235700405,-1,$$,165,2912 rowena ave
4095,milk,90036,3239396455,-1,$$,5248,7290 beverly blvd
4096,evo cafe,90025,3104812224,-1,$,78,11870 santa monica blvd
4097,le pain quotidien - culver city,90232,3105964863,-1,$$,67,9901 washington blvd
4098,elderberries threefold cafe,90046,3238510700,-1,$$,266,7564 w sunset blvd
4099,atmosphere cafe mar vista,90066,3104370144,-1,$$,111,12034 venice blvd
4100,caffe luxxe,90049,3103942222,-1,$$,147,11975 san vicente blvd
4101,cafe teragram,90017,2136899103,-1,$$,46,1234 w 7th st
4102,the wheelhouse,90013,2136283117,-1,$,64,1375 e 6th st
4103,café tropical,90026,3236618391,-1,$,483,2900 w sunset blvd
4104,wanderlust cafe,90028,3239678855,-1,$$,25,1357 n highland ave
4105,pot cafe,90010,2133683030,-1,$,78,3515 wilshire blvd
4106,cafe scent,90010,2133839440,-1,$$,177,3680 wilshire blvd
4107,il caffe,90014,2136120331,-1,$,94,855 s broadway
4108,belwood bakery cafe,90049,3104716855,-1,$,255,11625 barrington ct
4109,the dog cafe,90004,3234854077,-1,$,112,240 n virgil ave
4110,andante coffee roasters,90017,2136283670,-1,$$,33,816 s grand ave
4111,tierra mia coffee,90042,3233443844,-1,$,136,5528 monte vista st
4112,v cafe,90048,3239519577,-1,$$,143,8164 melrose ave
4113,cafe sprout,90015,2137491231,-1,$,15,1300 s san pedro st
4114,happy days cafe,91403,8188092554,-1,$,346,14552 ventura blvd
4115,la café,90014,2136123000,-1,$$,1309,639 s spring st
4116,le pain quotidien - downtown,90017,2132931546,-1,$$,135,523 w 6th st
4117,made by dwc cafe & gift boutique,90013,2132132881,-1,$,43,438 s san pedro st
4118,cafe latte,90006,3237344606,-1,$,30,3130 w olympic blvd
4119,madame monsieur,90017,2132399440,-1,$$,112,512 w 6th st
