ID,shop name,postal code,phone number,star,price,number of reviews,street address
2669,spazio caffe,90291,3103991550,5.0,,5,245 main st
2670,rosti tuscan kitchen,91436,8189957179,5.0,,2,16350 ventura blvd
2671,mulberry street pizzeria,91316,8187896861,4.0,$$ - $$$,14,17040 ventura blvd
2672,two guys from italy,91344,8183602292,4.0,$$ - $$$,13,16915 san fernando mission blvd
2673,mo's place,90293,3108226422,4.0,,10,203 culver blvd
2674,asparagus pizza,90028,3239623036,4.0,,9,1809 n cahuenga blvd
2675,romano's macaroni grill,91324,8187252620,4.0,$$ - $$$,30,19400 plummer st
2676,cavaretta's italian groceries,91303,8183406626,4.5,,14,22045 sherman way
2677,domingo's italian grocery,91316,8189814466,5.0,,4,17548 ventura blvd
2678,aroma,90026,3236442833,4.5,$$ - $$$,21,2903 west sunset blvd
2679,fabs corner cucina,91403,8189952933,4.5,$$ - $$$,20,4336 van nuys blvd
2680,bobo,,3103143222,4.5,,3,5 dudley street
2681,new york pizza & pasta,90046,3238744888,4.5,,7,7123 w sunset blvd
2682,hank's pizza,90003,4242285251,4.5,$,8,442 w manchester ave
2683,peppone,90049,3104767379,4.0,$$$$,30,11628 barrington ct
2684,danielle's wood fired pizza,,8189808555,4.5,$,7,4822 laurel canyon blvd.
2685,adagio ristorante,91364,8182250533,4.0,,17,22841 ventura blvd
2686,manny's pizzeria,90049,3104434430,4.0,,15,651 n sepulveda blvd
2687,alessio,91324,8187098393,4.5,,13,9725 reseda blvd
2688,louigi's italian kitchen,90025,3104774500,4.0,$$ - $$$,23,1644 sawtelle blvd
2689,farfalla trattoria encino,91436,8183800200,4.0,$$ - $$$,6,16403 ventura blvd
2690,olive bistro,90014,2133271186,4.5,,5,619 s olive st
2691,viztango cafe,90007,2137458050,4.5,$$ - $$$,4,3017 s figueroa st
2692,white house pizza cafe,90028,3234611506,4.0,$,6,6541 hollywood blvd
2693,roman's pizza,90004,2133869099,4.5,,5,240 north virgil avenue
2694,nagila kosher pizza & salads,90035,3107880111,4.0,$,15,9411 w pico blvd
2695,il segreto ristorante belair,90077,3104748644,4.5,,18,2932 n beverly glen cir
2696,big mamas & papas pizzeria,91604,8189858222,4.0,$,10,12616 ventura blvd
2697,west hills pizza company,91307,8183474992,4.0,,7,7543 fallbrook ave
2698,pepe's ny pizza,91604,8187622335,4.5,,7,10604 ventura blvd
2699,crispy crust,90038,3234672000,4.5,,3,1253 vine st
2700,vista cafe,90067,3102778090,4.5,,3,2020 avenue of the stars
2701,trattoria 25,90058,3235871494,4.0,$$ - $$$,15,2501 s santa fe ave
2702,la bottega marino,90025,3104777777,4.5,$$ - $$$,15,11363 santa monica blvd
2703,amante pizza and pasta california,90015,2134884999,4.5,,6,155 e olympic blvd
2704,pasta roma,90007,2137420303,4.0,,10,2827 south figueroa street
2705,il piccolo ritrovo,90272,3104022552,4.0,,12,15415 w sunset blvd
2706,compari's pizza & italian,90045,3106708122,4.0,$$ - $$$,17,5490 w centinela ave
2707,girasole,90004,3234646978,4.5,$$ - $$$,14,225 1/2 n larchmont blvd
2708,caffe concerto,90005,,4.0,,9,610 s serrano ave
2709,la loggia ristorante,91604,8189859222,3.5,$$$$,16,11814 ventura blvd
2710,roccos italian market and deli,90027,3234030900,4.5,$,5,1761 n vermont ave
2711,corsica italian delicatessen,91040,8183527213,4.5,,3,8111 foothill blvd
2712,buono's pizza,90731,3105470655,4.5,,6,1432 s gaffey st
2713,zach's italian cafe,91604,8187624225,4.0,$$ - $$$,26,10820 ventura blvd
2714,tomato pie,,3236539993,4.5,$$ - $$$,10,7751 melrose ave
2715,tivoli cafe,90272,3104597685,3.5,,11,15306 west sunset blvd
2716,tomato pie pizza joint,,,4.0,,12,2457 hyperion ave
2717,north end pizzeria,90064,3104817103,4.5,$$ - $$$,4,11907 w olympic blvd
2718,villa terraza restaurant,91040,8188754051,4.5,,3,9955 sunland blvd
2719,l'affair cafe,91345,8183655939,4.5,$$ - $$$,15,11024 sepulveda blvd
2720,caioti pizza cafe,91604,8187613588,4.0,$$ - $$$,26,4346 tujunga ave
2721,modo mio,90272,3104590979,4.0,$$ - $$$,15,15200 sunset blvd
2722,mr pizza factory,90010,2137380077,4.0,$$ - $$$,25,3881 wilshire blvd
2723,luca on sunset,90046,3238222900,4.0,,16,7950 w sunset blvd
2724,pestolini,90013,2132657624,4.5,$$ - $$$,4,363 s broadway
2725,the pizza cookery,91367,8188874770,3.5,$$ - $$$,15,6209 topanga canyon blvd
2726,pazzo's pizzaria,90064,3104733832,4.5,,4,11104 w olympic blvd
2727,pizza hut,12217,3102077748,4.5,$$ - $$$,6,12217 santa monica blvd
2728,lucia's cafe,90024,3104430123,4.5,$$ - $$$,4,10974 le conte ave
2729,sirena,90048,,4.5,,3,8265 beverly blvd
2730,gio cucina napoletana,91436,8189057446,4.5,,8,15826 ventura blvd
2731,speranza,90189,3236441918,3.5,$$ - $$$,27,2547 hyperion avenue
2732,z pizza,90004,3234666969,4.0,,5,123 n larchmont blvd
2733,gourmet on the go,90230,,4.5,,2,5162 sepulveda blvd
2734,adoteca,90049,3108269222,4.0,,9,11712 san vicente blvd
2735,pizza hut - sunset blvd.,90028,2134674466,3.5,$$ - $$$,7,6660 west sunset blvd
2736,pizza cookery,91344,8183637705,3.5,,7,10371 balboa blvd
2737,grecos new york pizza,90028,3234691696,3.5,$,38,6814 hollywood blvd
2738,matteo's,90064,3104754521,4.0,$$$$,30,2321 westwood blvd
2739,la scala,90049,3108266100,3.5,,9,11740 san vicente blvd
2740,osteria fratelli,90015,2136283011,4.5,,3,949 s figueroa st
2741,colombo's italian steak house,90041,3232549138,4.0,$$ - $$$,27,1833 colorado blvd
2742,johnnies new york pizzeria,90071,2134899002,4.0,,6,505 s flower st
2743,amalfi restaurant and bar,90036,3239382504,4.0,$$ - $$$,27,143 n la brea ave
2744,mio babbo's,90024,3102085117,4.0,,14,1076 gayley ave
2745,pizza pauls,90029,3236631219,4.5,,3,4330 melrose ave
2746,a little taste of hoboken,90064,3104741109,3.0,,9,2323 westwood blvd
2747,victorio's,91606,8187629951,4.0,$$ - $$$,10,10901 victory blvd.
2748,giuseppe's italian ristorante,91304,8187167894,4.0,$$ - $$$,5,23701 roscoe blvd
2749,brooklyn pizzeria & italian fd,91335,8183442473,4.5,,2,6745 tampa ave
2750,raz's little italy,91304,8183486822,4.0,,2,23233 saticoy st ste 104
2751,salvemini's italian kitchen,91403,8187881990,4.0,,1,15030 ventura blvd
2752,barbershop ristorante italiano,90048,4242725849,4.0,,1,8700 w 3rd st
2753,georgio's california pizza & pasta,91604,8189851072,4.0,,1,111992 ventura blvd
2754,new york pizza and pasta,11078,3104440050,4.0,,1,11078 santa monica blvd
2755,a votre sante,90291,3103141187,4.0,,3,1025 abbot kinney blvd.
2756,786 degrees,91352,8189396566,4.0,$,1,8879 laurel canyon blvd
2757,bad boys pizza,91325,8189983384,4.0,,1,8624 balboa blvd
2758,hot tomato,91311,8187097054,4.0,,1,9777 topanga canyon blvd
2759,caffe capri,90027,3236447906,4.0,,1,2547 hyperion ave
2760,paoli's pizzeria & piano bar,91364,8188834136,3.5,$$ - $$$,22,21020 ventura blvd
2761,king cole pizza,90023,3232684145,3.5,,3,612 s lorena st
2762,giamela's submarine sandwiches,90039,3236619444,4.0,,7,3178 los feliz blvd
2763,d'amore's pizza,91356,8189053377,4.0,,6,18663 ventura blvd
2764,puccino pizzeria,,,4.0,,5,universal city walk
2765,l'angolo cafe,90015,2136222262,3.0,$$ - $$$,2,101 w 9th st
2766,martini's italian deli,90045,3106706551,3.5,,3,6503 s sepulveda blvd
2767,king of new york pizzeria,,2133893500,4.0,$,6,3281 wilshire blvd
2768,tonino's pizza place,91364,8185910600,3.5,$,6,23351 mulholland dr
2769,brooklyn pizza,90035,3105509992,3.5,$,9,9228 w pico blvd
2770,combo's pizza & deli,90028,3238711822,3.0,,8,6338 hollywood blvd
2771,vinny's pizza,90045,3106418666,3.5,,7,8412 lincoln blvd
2772,hollywood pies,90035,3233373212,3.5,,9,6116 1/2 w pico blvd
2773,big mama's and papa's pizzeria,90046,3238518111,3.5,$$ - $$$,14,7353 w sunset blvd
2774,santino's ny pizza,91423,8187843226,4.0,,6,4319 woodman ave
2775,grecos pizza parlor,90028,3234648212,3.5,,9,6400 hollywood blvd
2776,vittorio ristorante italiano,90272,3104593755,3.5,$$ - $$$,10,16646 marquez ave
2777,bugatta supper club,90046,3239649494,3.0,$$ - $$$,16,7174 melrose ave
2778,frankie's on melrose,90046,3239372801,3.5,$$ - $$$,29,7228 melrose ave
2779,la gran cusina,90015,,2.5,,6,949 s figueroa st
2780,don antonio's,90024,3102091422,4.0,$$ - $$$,6,1136 westwood blvd.
2781,philipos pizza & pasta,90710,3105170445,4.0,,2,1206 pacific coast hwy
2782,vincenzo's pizza,91344,8188322333,4.0,,8,11045 balboa blvd
2783,golden indian grill and italian pizza,90035,3239302193,3.0,,1,5954 w pico blvd
2784,round table pizza,90039,2136638301,3.0,,3,2524 glendale blvd
2785,alessio restaurant,91307,8187100270,4.0,,6,6428 platt ave
2786,andre's pizza,90028,3234621152,3.0,$,14,7038 hollywood blvd
2787,m bar and restaurant,90038,3238560036,2.0,,2,1253 vine st
2788,fratellis pizza,91364,8183462992,3.5,$$ - $$$,3,20929 ventura blvd
2789,adrian's trattoria,91335,8188811846,3.0,,4,17709 vanowen st
2790,the sit-down,90027,3236449760,4.0,$$ - $$$,2,4518 hollywood blvd
2791,numero uno,90010,2133866884,3.0,$$ - $$$,6,3432 wilshire blvd
2792,angelo's ristorante italiano,91311,8189987728,4.5,,2,20539 devonshire st
2793,mama lena's,90012,2136265272,2.0,,1,712 n. figueroa st.
2794,marlin & ono grille,91423,8188495585,1.5,,3,13730 ventura blvd
2795,avenue italy,90064,3103126233,1.0,,1,11301 w olympic blvd
2796,vittorios italian cucina,91316,8189869074,-1,,-1,17644 ventura blvd
2797,old sicily,91605,8187710303,-1,,-1,12061 strathern st
2798,luigi osteria,90048,3239440012,-1,,-1,8048 w 3rd st
2799,godfather's italian restaurant,90034,3108421111,-1,$$ - $$$,-1,10401 venice blvd
2800,italian pizza kitchen,91335,8188862033,-1,,-1,8237 tampa ave
2801,joe's italian kitchen,91604,8187624225,-1,,-1,11820 ventura blvd
2802,mermaid's pizza,,,-1,,-1,across from club latino. near belize bank. side street connect front and middle street.
2803,bella coco cafe,90017,2136283090,-1,$,-1,1001 wilshire blvd
2804,pizza plus,,,-1,,-1,21628 sherman way
2805,cafe sicily,90036,3239549428,-1,,-1,5001 wilshire blvd
2806,villa fresh italian kitchen,,8186102640,-1,,-1,6600 topanga canyon blvd
2807,mr. angelos,90062,3232958120,-1,,-1,3961 south western avenue
2808,mozzarella,90064,3109143165,-1,,-1,11301 w olympic blvd
2809,villaggio deli,91401,8187851500,-1,,-1,6310 van nuys blvd
2810,pane caldo bistro,90048,3102740916,-1,,-1,8840 beverly blvd
2811,cultured cow,90067,3102772826,-1,,-1,2020 avenue of the stars #pb5
2812,upstage cafe,90005,2137399913,-1,,-1,607 s western ave
2813,9th street cafe,90015,2136141799,-1,,-1,112 west 9th street
2814,pirozzi's italian deli,90732,3105480000,-1,,-1,1453 w 8th st
2815,aliki's greek taverna,90045,3106459555,4.5,$$ - $$$,220,5862 arbor vitae st
2816,panini cafe,90024,3104432100,4.5,$$ - $$$,50,10861 lindbrook dr
2817,joe's falafel,90068,3235124447,4.5,$,48,3535 cahuenga blvd
2818,papa cristo's catering & greek taverna,90006,3237372970,4.5,$$ - $$$,84,2771 w pico blvd
2819,ulysses voyage,90036,3239399728,4.0,$$ - $$$,78,6333 w 3rd st
2820,the great greek restaurant and taverna,91423,8189055250,4.5,$$ - $$$,59,13362 ventura blvd
2821,malaka brothers gyros,90291,4807047536,4.5,$,16,1827 ocean front walk
2822,pita kitchen,91403,8189907006,4.5,$,22,14500 ventura blvd
2823,pita bar and grill,90036,3236539024,4.5,$,22,519 n fairfax ave
2824,le petit greek,90004,3234645160,4.5,$$ - $$$,57,127 n larchmont blvd
2825,green olive,91316,8189222242,4.5,$$ - $$$,17,17312 ventura blvd ste a
2826,skaf's grill,91606,8189855701,5.0,$,15,6008 laurel canyon blvd
2827,pita pockets,,,5.0,,7,9127 reseda blvd
2828,cugurt,90027,3234867022,4.5,,5,1904 1/2 hillhurst ave
2829,almaza fine mediterranean cuisine,90034,3102809006,4.5,$$ - $$$,10,8905 venice blvd
2830,gaby's mediterranean,90034,3105591808,4.0,$$ - $$$,38,10445 venice blvd
2831,alexis greek restaurant,91324,8183499689,4.0,$$ - $$$,19,9034 tampa ave
2832,cafe du liban,91356,8187053194,4.5,$$ - $$$,5,19223 ventura blvd
2833,george's greek grill,90071,2132602358,4.5,,8,350 s grand ave.
2834,daphne's california greek,91367,8185953322,4.5,,3,5780 canoga ave
2835,safir mediterranean cuisine,91364,8187139090,5.0,,2,19940 ventura blvd
2836,baklava factory,91316,8184144413,5.0,$,3,17540 ventura blvd
2837,byblos restaurant,90025,3104759558,5.0,,2,1964 westwood blvd ste 1
2838,le petit greek la cienega,,3106575932,5.0,,1,100 north la cienega blvd #231
2839,pita on vine,90038,3234689000,5.0,,1,1253 vine st
2840,falafel corner,90005,2132524435,5.0,,2,698 irolo st ste 103
2841,shish mediterranean,91604,8187621663,5.0,,4,11052 ventura blvd
2842,gyro house,91325,8188866106,5.0,,1,18112 parthenia street suite b
2843,olive bakery hannam chain,90006,2133889611,5.0,,1,2740 w olympic blvd
2844,gio's fresh mediterranean,91335,8187087800,5.0,,2,19642 sherman way
2845,olympia kebab,91344,8183609993,4.5,$,4,10658 zelzah ave
2846,delphi greek,90024,3104782900,4.5,$$ - $$$,16,1383 westwood blvd
2847,sakos mediterranean restaurant,91335,8183428710,4.5,,4,6736 corbin ave
2848,big fat pita,90067,3102828500,4.5,,6,10250 santa monica blvd
2849,george's greek cafe,90071,2136272334,4.0,$,17,445 s figueroa st
2850,california pita & grill,91364,8189991118,4.0,,9,21753 ventura blvd
2851,oliver cafe l lounge,90025,3104777799,4.5,,2,1835 s sepulveda blvd
2852,california pita,90012,2133469400,4.5,,3,201 n los angeles st
2853,s gyro & kabob,91335,8183411946,4.5,,2,7221 tampa ave
2854,greek kabob,90064,3104773305,4.0,,2,11911 w olympic blvd
2855,lusy's,91401,8189974330,4.5,$,8,6357 woodman ave
2856,giggles n hugs,91303,8186104847,4.5,,3,6600 topanga canyon blvd
2857,cafe graikos,91326,8188311187,4.5,$$ - $$$,10,19346 rinaldi street
2858,sofi,90048,3236510346,3.5,$$ - $$$,23,8030 3/4 w 3rd st
2859,firehouse restaurant,91335,8188813118,3.5,$$ - $$$,18,18450 victory blvd
2860,tulip cafe,90014,,4.5,,7,628 st vincent ct
2861,california mediterranean grill,91316,8189956332,4.0,$,5,17334 ventura blvd
2862,olive branch,90071,2136272136,3.5,,5,404 s figueroa st
2863,the gate to the mediterranean,91316,8187889800,3.5,$$ - $$$,11,16925 ventura blvd
2864,mazar mediterranean,91364,8189929920,4.0,,4,21926 ventura blvd
2865,pita cafe,90025,3104440088,4.0,,4,11033 santa monica blvd
2866,adelina's mediterranean,91324,8188850676,4.0,,1,9301 tampa ave
2867,mediterranean triangle,90041,3233408314,4.0,,1,4917 eagle rock blvd
2868,olive wood pizza,,,4.0,,1,12000 ventura place
2869,meraki greek & american cuisine,91604,,4.0,,1,12265 ventura blvd
2870,pyramido greek & mediterranean grill,,8187610900,3.5,,2,4907 lankershim bl.
2871,layla mediterranean cafe,90025,3103102999,3.5,$$ - $$$,5,11906 wilshire blvd
2872,olympus greek tavern,91606,8187664100,4.0,,4,6304 laurel canyon blvd
2873,mediterranean bistro,,8188311122,3.5,,5,19735 rinaldi st
2874,pozi's fresh grill,91356,8185647455,4.0,$,6,18663 ventura blvd
2875,masis mediterranean sandwiches,90014,2136238302,3.0,,1,411 w 7th st
2876,golden olive restaurant,90015,2137464600,2.0,,1,155 west 11th street
2877,nara mediterranean bistro & lounge,91316,8187749621,5.0,,4,17970 ventura blvd
2878,olive fresh garden marketplace,91606,8189852662,-1,,-1,12521 oxnard st
2879,europa restaurant,91403,8185019175,-1,,-1,14929 magnolia blvd.
2880,california pita and grill iii,90025,3104786200,-1,,-1,12001 wilshire blvd
2881,village mediterranean grille,91602,8185060003,-1,,-1,11651 riverside dr
2882,gyro gone wild,,,-1,,-1,we tweet it
2883,flame chicken and pita,90007,2137441136,-1,,-1,3013 s figueroa st
2884,little athena greek cafe & grill,91335,8185146789,-1,,-1,7321 reseda blvd
2885,flavor mediterranean restaurant and lounge,91316,8189810009,-1,,-1,17401 ventura blvd
2886,lupita's cafe,90001,3235850211,-1,,-1,6428 compton ave
2887,mediterranean kitchen,91352,8185042227,-1,,-1,8823 sunland blvd
2888,mediterranean express bar & grill,91436,8189057774,-1,,-1,16101 ventura blvd
2889,birrieria lupita 2,91405,8189041014,-1,,-1,7030 van nuys blvd
2890,pita stop,91605,8187641218,-1,,-1,7147 bellaire ave
2891,gulen's mediterranean cuisine,91403,8185010574,-1,,-1,14552 ventura blvd
2892,the bazaar by jose andres,90048,3102465555,4.5,$$$$,761,465 s la cienega blvd
2893,baco mercat,,2136877000,4.5,$$ - $$$,241,408 s. main street
2894,carlitos gardel,90046,3236550891,4.5,$$$$,168,7963 melrose ave
2895,lala's,90046,3239346838,4.0,$$ - $$$,162,7229 melrose ave
2896,malbec argentinean bistro,91602,8187624860,4.5,$$ - $$$,55,10151 riverside dr
2897,versailles cuban restaurant,90035,3102890392,4.0,$$ - $$$,134,1415 s la cienega blvd
2898,smoke.oil.salt,90046,3239307900,4.5,$$ - $$$,29,7274 melrose ave
2899,el huarique peruvian cuisine,90291,3104521254,4.5,$$ - $$$,22,1301 ocean front walk # 10
2900,la paella,90048,3239510745,4.5,$$ - $$$,68,476 s san vicente blvd
2901,el compadre,90015,2137490025,4.5,$$ - $$$,19,1248 s figueroa st ste 101
2902,los balcones del peru,90028,3238719600,4.5,$$ - $$$,50,1360 vine st
2903,cafe brasil,90066,3103911216,4.0,$$ - $$$,29,11736 w washington blvd
2904,moruno,,3233721251,4.5,$$ - $$$,16,6333 w 3rd st
2905,1810 argentinean restaurant,90015,2136231810,4.5,$$ - $$$,20,105 w 9th st
2906,mercado buenos aires,,8187860522,4.5,$,28,7540 sepulveda blvd
2907,buenos aires grill,91324,8187725552,4.0,$$ - $$$,32,8856 corbin ave
2908,versailles cuban food,91316,8189060756,4.0,$$ - $$$,54,17410 ventura blvd
2909,barcito,,2134151821,4.5,$$ - $$$,11,403 w 12th st
2910,mario's peruvian & seafood,90038,3234664181,4.0,$$ - $$$,94,5786 melrose ave
2911,el caserio silver lake,90026,2132738945,4.5,$$ - $$$,18,401 silver lake blvd
2912,johnny pacific,91306,8188856927,4.5,$$ - $$$,15,7574 winnetka ave
2913,empanada's place,90066,3103910888,4.5,$,19,3811 sawtelle blvd
2914,the talpa restaurant,90064,3104783353,4.5,$,10,11751 w pico blvd
2915,xiomara,90038,3234610601,4.0,$$$$,31,6101 melrose ave
2916,mo-chica,90014,2137472141,4.0,$$ - $$$,69,514 w 7th st
2917,bar moruno,90013,3233721220,5.0,$$ - $$$,3,317 s broadway
2918,beso,90028,3234677991,3.5,$$$$,177,6350 hollywood blvd
2919,gaucho grill,90049,3104477898,4.0,$$ - $$$,41,11754 san vicente blvd
2920,vino wine & tapas room,91316,8183432525,4.5,$$ - $$$,30,18046 ventura blvd
2921,mofongos,91601,8187541051,4.0,$,24,5757 lankershim blvd
2922,prado,90004,3234673871,4.0,$$ - $$$,37,244 n larchmont blvd
2923,la fonda antioquena,90038,3239575164,4.0,$$ - $$$,15,5125 melrose ave
2924,samba brazilian steakhouse & lounge,91608,8187630101,3.5,$$ - $$$,143,1000 universal studios blvd # 101h
2925,mignon wine & tapas bar,90014,2134890131,5.0,$$ - $$$,9,128 e 6th st
2926,gasolina cafe,,8189144033,4.0,,10,21014 ventura blvd
2927,natalie peruvian seafood restaurant,90028,3234638340,4.0,,13,5759 hollywood blvd
2928,mercado la paloma,90007,2137481963,4.0,,10,3655 s grand ave
2929,el pollon peruvian restaurant,90022,3232651500,5.0,,1,5100 e beverly blvd
2930,ilobasqueno restaurant,90038,3234680119,5.0,,3,5027 melrose ave
2931,el charro restaurant,90017,2134830669,5.0,,1,1621 w 6th st
2932,el cid,90029,3236680318,3.5,$$ - $$$,25,4212 w sunset blvd
2933,la maria restaurant,91606,8187558811,4.0,,12,10516 victory blvd
2934,el cochinito restaurant,90026,3236680737,4.0,$$ - $$$,21,3508 w sunset blvd
2935,cabo cantina,90028,3233662565,3.5,$$ - $$$,40,6669 hollywood blvd
2936,los cinco puntos,90063,3232614084,4.5,$$ - $$$,9,3300 e cesar e chavez ave
2937,bamboo,90034,3102870668,4.0,$$ - $$$,14,10835 venice blvd
2938,cha cha chicken,,,4.0,$,12,16912 parthenia st
2939,old san juan restaurant,90039,,4.5,,3,2830 fletcher dr
2940,rincon chileno,90029,3236666075,4.0,$$ - $$$,8,4354 melrose ave
2941,tropicalia brazilian grill,90027,3236441798,4.0,$$ - $$$,22,1966 hillhurst ave
2942,poquito mas,91604,8187608226,4.0,$,34,3701 cahuenga blvd ste 1
2943,la villa basque french restaurant,90058,3235831696,4.0,,5,2801 leonis blvd
2944,mama juana's,91604,8185058636,4.0,$$ - $$$,3,3707 cahuenga blvd
2945,bacaro la,90007,2137487205,4.0,$$ - $$$,19,2308 s union ave
2946,little spain at the farmer's market,90048,,3.5,,12,3rd & fairfax avenue
2947,atlacatl restaurant,90004,3236631404,4.0,$,12,301 n berendo st
2948,la fonda on wilshire,90057,,3.0,$$$$,5,2501 wilshire blvd
2949,qusqo bistro & gallery,90025,3103123800,3.5,$$ - $$$,11,11633 santa monica blvd
2950,spain restaurant,90026,3236679045,4.0,$$ - $$$,9,1866 glendale blvd
2951,acapulco mexican restaurant,90027,3236655751,3.5,,13,4444 west sunset blvd
2952,boca at the conga room,90015,8669526642,3.0,$$ - $$$,13,800 w olympic blvd
